time_ms,physics_real_d,detector_neg_template,velocity_scan,glrt_stat
-9.05,-4.151005790889271e-06,-0.00012012362144414499,,
-9.045000000000002,1.6628684943319703e-06,4.041435922413588e-05,,
-9.04,7.272280287090901e-06,0.0001433294482138704,,
-9.035,3.330672185607727e-06,4.208136123459542e-05,,
-9.03,1.2245883803286324e-05,-0.00011905102727573966,,
-9.025,-4.5355889678902237e-07,-0.000110925251085988,,
-9.02,8.664707306774787e-07,5.475475655622708e-05,,
-9.015,3.3753139205987775e-06,0.0001427359100371246,,
-9.01,8.130079584062266e-07,2.836587021688384e-05,,
-9.005,-3.837546340023822e-06,-0.00012617777400828162,,
-9.000000000000002,-3.3741869698875367e-06,-0.00010218477912319593,,
-8.995,2.4010856362382515e-06,6.625594917047817e-05,,
-8.99,5.583491837122423e-06,0.0001411252917453765,,
-8.985,6.501110020209467e-07,1.6881412108377466e-05,,
-8.98,-0.00013049011693330677,-0.00013115590996331896,,
-8.975,-1.7163424822035714e-06,-9.44993239824551e-05,,
-8.97,1.8353538548899573e-06,7.510167831410848e-05,,
-8.965,3.99884548114876e-06,0.0001391460639066376,,
-8.96,2.6306505862349085e-07,7.810003117561368e-06,,
-8.955000000000002,-4.179950152060051e-06,-0.00013447970229467227,,
-8.95,-2.772752314137265e-06,-8.830303065968396e-05,,
-8.945,2.6030629517613743e-06,8.150422836992673e-05,,
-8.94,4.244366955449652e-06,0.00013730596262721614,,
-8.935,-1.0895246799244817e-07,1.2378605793209703e-06,,
-8.93,-2.4475035107746338e-06,-0.0001365557195125981,,
-8.925,-3.70589905327038e-06,-8.389458960173548e-05,,
-8.920000000000002,3.0106063412809655e-06,8.565868817306827e-05,,
-8.915,4.6801039818931025e-06,0.0001359726524232054,,
-8.91,-7.200266972198744e-08,-2.803245817233922e-06,,
-8.905,-4.349493031161579e-06,-0.0001376814873397396,,
-8.9,-2.4202581342057218e-06,-8.146253545042913e-05,,
-8.895,2.4596220480050666e-06,8.771068666891121e-05,,
-8.89,3.237831223866947e-06,0.00013537859994983435,,
-8.885,-1.9915355260181606e-07,-4.3054817071167384e-06,,
-8.88,1.3064791182249634e-06,-0.00013803336680137776,,
-8.875000000000002,-9.102806407709773e-06,-8.110456021260943e-05,,
-8.87,4.364806856857966e-06,8.773602658267012e-05,,
-8.865,5.558111228165748e-06,0.00013562605542760905,,
-8.86,-1.0393721926103394e-07,-3.266054953361245e-06,,
-8.855,-4.401065314655201e-06,-0.00013766055496908824,,
-8.85,-2.3176917556739097e-06,-8.283855971908945e-05,,
-8.845,2.096906969886055e-06,8.573083156768833e-05,,
-8.84,2.4705742640179198e-06,0.0001366895559877697,,
-8.835,-1.0909174410831101e-07,3.1981988618401857e-07,,
-8.830000000000002,2.5620239286075612e-06,-0.00013648332404782987,,
-8.825,-8.272667007306765e-05,-8.660427411102916e-05,,
-8.82,5.863755749930063e-06,8.161143547952503e-05,,
-8.815,6.767181921240304e-06,0.00013841481955456254,,
-8.81,2.5515239099295935e-07,6.454034490320527e-06,,
-8.805,-4.330995459063818e-06,-0.00013429496877902342,,
-8.8,-2.4188213745085402e-06,-9.2255319261083e-05,,
-8.795,1.590817337302676e-06,7.52240566742069e-05,,
-8.790000000000001,1.8356898398174238e-06,0.0001405143128519848,,
-8.785000000000002,-7.32172718627802e-08,1.511874742044374e-05,,
-8.78,3.049940916547507e-06,-0.00013076832521660386,,
-8.775,2.337129878209455e-05,-9.954231144904515e-05,,
-8.77,7.365831686405378e-06,6.636511634798008e-05,,
-8.765,8.403756672105785e-06,0.0001425612117180043,,
-8.76,1.1010062095577726e-06,2.624769463991022e-05,,
-8.755,-4.072281869741948e-06,-0.0001254690715609356,,
-8.75,-2.6391253298314456e-06,-0.00010808884384893458,,
-8.745,9.961160577310612e-07,5.481367733572329e-05,,
-8.74,1.2481480981199735e-06,0.00014398497618201242,,
-8.735,-2.210710141200491e-07,3.968621461877387e-05,,
-8.73,3.0525044911684684e-06,-0.00011787921348163482,,
-8.725,1.4291116710978773e-05,-0.00011736343834786676,,
-8.72,8.25293776005018e-06,4.037767406550761e-05,,
-8.715,1.0466125764380946e-05,0.00014407333253483294,,
-8.71,2.516582566852436e-06,5.5141571737841586e-05,,
-8.705,-3.5059856736844767e-06,-0.00010743501606457432,,
-8.7,-2.854731411920263e-06,-0.00012665236744656208,,
-8.695,3.7886400278104014e-07,2.295511412202081e-05,,
-8.69,6.729563456631574e-07,0.00014198698426936342,,
-8.685,-6.157390576397881e-07,7.212693158157828e-05,,
-8.68,2.562505880294016e-06,-9.358389917700637e-05,,
-8.675,1.1885264987777013e-05,-0.00013504040674431212,,
-8.67,2.7723510808526915e-06,2.609965483428745e-06,,
-8.665000000000001,1.273783078157349e-05,0.00013679460901793459,,
-8.66,4.508499159044251e-06,8.990497877930939e-05,,
-8.655,-2.4958282174652244e-06,-7.586407998060043e-05,,
-8.65,-2.9077244053969087e-06,-0.00014140895460910364,,
-8.645,-1.6012912625037484e-07,-2.0340281892950072e-05,,
-8.64,1.5107095030363928e-07,0.00012753619769237883,,
-8.635,-1.236652244010556e-06,0.0001074406332047975,,
-8.63,1.5064505419112744e-06,-5.400855359211595e-05,,
-8.625,1.0315011794362069e-05,-0.00014446311357353388,,
-8.620000000000001,2.3957741284280962e-05,-4.523256651295468e-05,,
-8.615000000000002,1.4548650143007192e-05,0.00011332191214998136,,
-8.61,6.8908746833828844e-06,0.00012337631145921185,,
-8.605,-9.615734043795075e-07,-2.8070862570919392e-05,,
-8.6,-2.636616708361176e-06,-0.0001428005312040609,,
-8.595,-4.864551422198767e-07,-7.097449036444737e-05,,
-8.59,-1.869630811615964e-07,9.34705739799518e-05,,
-8.585,-1.933661288923576e-06,0.00013604700693831213,,
-8.58,-1.1447924811031125e-07,1.4363384507386003e-06,,
-8.575,8.271606548404113e-06,-0.0001350339785670158,,
-8.57,1.9410329331132662e-05,-9.598815262786344e-05,,
-8.565,1.402767438868465e-05,6.768580930532764e-05,,
-8.56,9.124289592309132e-06,0.00014355493274912024,,
-8.555,1.0057521508598215e-06,3.3407654038031105e-05,,
-8.55,-1.9506942919027867e-06,-0.00011997546820849733,,
-8.545,-4.807207615541139e-07,-0.00011820730477878134,,
-8.540000000000001,-1.4958661151223983e-07,3.625813903088067e-05,,
-8.535,-2.392483015242012e-06,0.00014392285747691418,,
-8.53,-2.077792360246109e-06,6.604431932779479e-05,,
-8.525,5.248862475640636e-06,-9.688079859491395e-05,,
-8.52,1.7156397177682653e-05,-0.00013515792035206198,,
-8.515,1.0442540556154764e-06,2.67911944657723e-07,,
-8.51,1.0148360053218008e-05,0.00013533941449931944,,
-8.505,3.0216797798836136e-06,9.6824826068486e-05,,
-8.5,-9.358642962026432e-07,-6.573875646021517e-05,,
-8.495000000000001,-1.4384213992958634e-07,-0.0001441518340747392,,
-8.49,4.04802143638882e-07,-3.825193574847195e-05,,
-8.485,-2.1822731281113672e-06,0.00011649639310791244,,
-8.48,-3.828005587680785e-06,0.0001225920412130342,,
-8.475,1.3275476871748762e-06,-2.756886108271017e-05,,
-8.47,1.3247052931174774e-05,-0.000142614453766879,,
-8.465,5.916370863784246e-05,-7.624990102407249e-05,,
-8.46,8.238638214318804e-06,8.699583550945917e-05,,
-8.455,4.3769263653882174e-06,0.00013980141252024125,,
-8.450000000000001,7.28315579484215e-08,1.5332542610470602e-05,,
-8.445,2.833385895576676e-07,-0.0001285473351529315,,
-8.44,1.371405974434993e-06,-0.00010975362474787253,,
-8.435,-9.633832807128721e-07,4.777399936063625e-05,,
-8.43,-4.526184596153913e-06,0.00014496128629879656,,
-8.425,-2.704589481937848e-06,5.928109208021884e-05,,
-8.42,7.399509778027486e-06,-0.00010109261344739356,,
-8.415000000000001,2.8392758513371184e-05,-0.000134196214991125,,
-8.41,5.10823838080622e-07,1.4534346761256054e-06,,
-8.405,4.245532114305837e-06,0.00013526493769259752,,
-8.4,5.831323918841828e-07,9.932534732768139e-05,,
-8.395,3.130839358120461e-07,-6.112006744504056e-05,,
-8.39,2.2147540087294546e-06,-0.00014501375712373913,,
-8.385,1.1409786270071577e-06,-4.7498416097393796e-05,,
-8.38,-3.409452169438612e-06,0.000109362262306231,,
-8.375,-5.433576150402086e-06,0.00012969103461342923,,
-8.370000000000001,7.25193525338623e-07,-1.1705442054118476e-05,,
-8.365,1.6326682323491462e-05,-0.0001385070075703998,,
-8.36,-2.3640078426363484e-05,-9.29425422933169e-05,,
-8.355,2.2203180170719772e-06,6.815039192952974e-05,,
-8.35,3.148966095704174e-07,0.00014460176228072623,,
-8.345,-5.002055427949267e-07,4.1675874895705386e-05,,
-8.34,2.044135074197832e-06,-0.00011288150213477439,,
-8.335,3.212424523777622e-06,-0.00012769611706666396,,
-8.33,-4.615055373311211e-07,1.5388715795275522e-05,,
-8.325000000000001,-5.425585545019033e-06,0.00013945065485254779,,
-8.32,-4.576756554157376e-06,9.143188861262142e-05,,
-8.315,5.509885193819757e-06,-6.928002193868663e-05,,
-8.31,0.0001363901530686881,-0.0001446716983528442,,
-8.305,-1.0147699763527769e-06,-4.2112382797602304e-05,,
-8.3,-2.753273832209575e-07,0.0001121783823180708,,
-8.295,-1.9477976515210873e-06,0.0001287686286001575,,
-8.290000000000001,2.1905928227029377e-07,-1.252122637782993e-05,,
-8.285,3.7032680919361566e-06,-0.00013846033447606924,,
-8.280000000000001,2.993212195687249e-06,-9.498601622494932e-05,,
-8.275,-2.3505986494466147e-06,6.457061434416091e-05,,
-8.27,-6.235088098465013e-06,0.00014527889401543597,,
-8.265,-2.6385164361557123e-06,4.880442713969938e-05,,
-8.26,1.4263095245495846e-05,-0.00010711475664500412,,
-8.255,-3.512355149449952e-06,-0.00013266445034855546,,
-8.25,1.0461914695264739e-07,3.060365278998225e-06,,
-8.245000000000001,-2.6848669176337633e-06,0.00013505342258027182,,
-8.24,-2.6344301138487787e-06,0.00010320712258286122,,
-8.235,1.5101127528935129e-06,-5.369488703007253e-05,,
-8.229999999999999,4.563946287225942e-06,-0.00014558470334889828,,
-8.225,2.071994854527187e-06,-6.143270871343706e-05,,
-8.22,-3.6148776951390332e-06,9.690980766373863e-05,,
-8.215,-5.7555215272970486e-06,0.00013830873704576274,,
-8.21,-4.7456253952318465e-07,1.300832129894633e-05,,
-8.205,-3.231234533553591e-06,-0.0001279382982250193,,
-8.200000000000001,2.4194079349526904e-06,-0.00011500452127686332,,
-8.195,-8.70748533362884e-07,3.608725786534548e-05,,
-8.19,-4.159023011130362e-06,0.0001438543826557924,,
-8.184999999999999,-2.4254817586834747e-06,7.91633976589657e-05,,
-8.18,2.5114479861379076e-06,-8.03138306880086e-05,,
-8.175,4.56330113747297e-06,-0.000143703596834525,,
-8.17,1.0839564034118779e-06,-3.538001089967767e-05,,
-8.165000000000001,-3.71171987067872e-06,0.00011515828532505742,,
-8.16,-3.8076153685521245e-06,0.00012837801546216425,,
-8.155000000000001,1.133937976704949e-05,-1.1298828458633315e-05,,
-8.15,4.8617860019950334e-06,-0.00013751587945393782,,
-8.145,3.4852844893366772e-06,-0.00010029471780940709,,
-8.139999999999999,-1.8177297661104355e-06,5.598085680798626e-05,,
-8.135,-4.706392455196528e-06,0.00014585403430448558,,
-8.13,-1.958070132842798e-06,6.295016093778904e-05,,
-8.125,2.8306594316227574e-06,-9.442652158915264e-05,,
-8.120000000000001,3.863769340669995e-06,-0.00014017739740566744,,
-8.115,4.053259001312919e-07,-2.0424017113444904e-05,,
-8.110000000000001,-2.049902562456015e-06,0.00012340033933184658,,
-8.105,5.442989988250151e-06,0.00012183329509093407,,
-8.1,1.2364928203987108e-06,-2.3102468643919397e-05,,
-8.095,6.212300034524639e-06,-0.00014086226920170873,,
-8.09,3.5738944877614612e-06,-9.320772953743553e-05,,
-8.085,-2.1755665268270386e-06,6.376326652562696e-05,,
-8.08,-4.539844520543217e-06,0.00014600713186209768,,
-8.075000000000001,-1.5673277869494735e-06,5.736455517422378e-05,,
-8.07,2.3881210020213526e-06,-9.832674008830778e-05,,
-8.065,2.4885957306706665e-06,-0.0001391756568089121,,
-8.059999999999999,-1.8396481536837993e-08,-1.767611833723707e-05,,
-8.055,4.320896034456162e-06,0.00012440200600966154,,
-8.05,-1.7347353589879976e-05,0.00012167005451392329,,
-8.045,1.2214536376347027e-06,-2.2515360129081443e-05,,
-8.040000000000001,6.1451042765941975e-06,-0.00014053263380260688,,
-8.035,3.4793135626002433e-06,-9.551045270115838e-05,,
-8.030000000000001,-1.8834653290238772e-06,6.017782164195014e-05,,
-8.025,-3.802449720229524e-06,0.00014618971336463127,,
-8.02,-1.2415023508169677e-06,6.316712557609337e-05,,
-8.015,1.2774566290791982e-06,-9.279491920329216e-05,,
-8.01,4.33477388721151e-08,-0.00014168415001886795,,
-8.005,-1.169340814567413e-06,-2.729853458636103e-05,,
-8.0,-0.0001108943883430882,0.00011849209017107262,,
-7.995,-1.0335457828035215e-05,0.00012802193449207031,,
