freq,psd_raw,psd_proj
5030.0,5.035769339053017e-21,1.241954144954992e-19
5040.0,5.0687501629700716e-21,1.238725778006109e-19
5050.0,4.998314084487354e-21,1.2316557295533514e-19
5060.0,4.9767638635453634e-21,1.2300888820685933e-19
5070.0,4.873736662643467e-21,1.2269108320837285e-19
5080.0,4.8038126165035136e-21,1.2208101850797166e-19
5090.0,4.760524585211882e-21,1.2162686493927874e-19
5100.0,4.794118060071444e-21,1.21368946963959e-19
5110.0,4.676420199347766e-21,1.2079041711453744e-19
5120.0,4.6283829766050464e-21,1.2048373661131626e-19
5130.0,4.624164390075475e-21,1.1994266604446764e-19
5140.0,4.573290570115416e-21,1.1955111434938814e-19
5150.0,4.5018090304957914e-21,1.1934593164806295e-19
5160.0,4.461667471510374e-21,1.18881951822146e-19
5170.0,4.453201438828409e-21,1.1877134199694027e-19
5180.0,4.425786726199636e-21,1.183941300727835e-19
5190.0,4.359488579362526e-21,1.176563534464987e-19
5200.0,4.319018768944453e-21,1.1760936181108354e-19
5210.0,4.324759725818203e-21,1.1705272575292814e-19
5220.0,4.243829599635458e-21,1.168765573208233e-19
5230.0,4.2446898916367794e-21,1.1645828902218569e-19
5240.0,4.171339970344619e-21,1.1581463840208188e-19
5250.0,4.1518448319886455e-21,1.1548805811514522e-19
5260.0,4.07212960888974e-21,1.1515273008373533e-19
5270.0,4.0750874915324e-21,1.1507338747870583e-19
5280.0,3.995403012021936e-21,1.1447038684099923e-19
5290.0,3.958077703375382e-21,1.1420635325509696e-19
5300.0,3.9266094581393066e-21,1.1373353620860918e-19
5310.0,3.904389324536661e-21,1.1363783973390906e-19
5320.0,3.908615201191704e-21,1.1323024878191098e-19
5330.0,3.817733996993706e-21,1.1284639941269415e-19
5340.0,3.8382453865927916e-21,1.124660921808335e-19
5350.0,3.789235016739735e-21,1.1227758990400693e-19
5360.0,3.746328427561647e-21,1.1194700197867002e-19
5370.0,3.731994072719478e-21,1.1141551614958193e-19
5380.0,3.682508071487108e-21,1.112734400848758e-19
5390.0,3.658782930153754e-21,1.1091786259373121e-19
5400.0,3.632479823556279e-21,1.105345741176202e-19
5410.0,3.547726067572258e-21,1.101280112019865e-19
5420.0,3.5572227318531765e-21,1.0970936352746237e-19
5430.0,3.529582666589316e-21,1.0960042925223102e-19
5440.0,3.497375102895639e-21,1.0927968932407838e-19
5450.0,3.4323649039078554e-21,1.0871784325660557e-19
5460.0,3.4113924425369215e-21,1.0838998863617223e-19
5470.0,3.366830939930369e-21,1.0829390983286248e-19
5480.0,3.375392163542025e-21,1.0785678727267922e-19
5490.0,3.325094334876991e-21,1.0745832356611103e-19
5500.0,3.3171018730364395e-21,1.0727276064238695e-19
5510.0,3.2421786516593374e-21,1.0690871042421423e-19
5520.0,3.2267287826327667e-21,1.0678559121438435e-19
5530.0,3.1988457717066704e-21,1.0623606919505533e-19
5540.0,3.1996021803533354e-21,1.0607073539101465e-19
5550.0,3.1322911429528107e-21,1.0566152782608234e-19
5560.0,3.106136627620963e-21,1.0555191052725603e-19
5570.0,3.0989125631337244e-21,1.050589002651883e-19
5580.0,3.0722193224887415e-21,1.0500249851504133e-19
5590.0,3.0160114257044366e-21,1.0458483276084802e-19
5600.0,2.990052344519399e-21,1.0431724733532411e-19
5610.0,2.9637007669174514e-21,1.0394021766370447e-19
5620.0,2.9488919916372758e-21,1.0382439320834547e-19
5630.0,2.94992853844877e-21,1.0343469945918977e-19
5640.0,2.9171009829840946e-21,1.0307601026262492e-19
5650.0,2.864070092876783e-21,1.0276950348693837e-19
5660.0,2.86423778970641e-21,1.0250989793470159e-19
5670.0,2.8300841981368885e-21,1.0220038409230129e-19
5680.0,2.7823776008411117e-21,1.0203373813685117e-19
5690.0,2.7634252102826906e-21,1.0182851135376999e-19
5700.0,2.7684462128887736e-21,1.0145330549475167e-19
5710.0,2.725503970004077e-21,1.0132250037044512e-19
5720.0,2.6925892205533652e-21,1.008410342744605e-19
5730.0,2.6780718391870733e-21,1.0078323917791265e-19
5740.0,2.6370166575803715e-21,1.0037956634318118e-19
5750.0,2.61355277551645e-21,1.0013142803962716e-19
5760.0,2.590900942364219e-21,9.988916739958546e-20
5770.0,2.5726663601178467e-21,9.968111323994489e-20
5780.0,2.5445526677898928e-21,9.933999700360935e-20
5790.0,2.555527219028729e-21,9.912690252764596e-20
5800.0,2.513816748167614e-21,9.893905410178311e-20
5810.0,2.493726870932325e-21,9.868565979343164e-20
5820.0,2.4555995963452514e-21,9.830270946013289e-20
5830.0,2.436031801157302e-21,9.81142261429003e-20
5840.0,2.4338408875168038e-21,9.77382116665675e-20
5850.0,2.410614472848869e-21,9.748411597898511e-20
5860.0,2.377307234420505e-21,9.740334241334921e-20
5870.0,2.360915943138376e-21,9.698191067691036e-20
5880.0,2.3389667553401107e-21,9.692309137985872e-20
5890.0,2.308862713594806e-21,9.661927080729982e-20
5900.0,2.3137377003935074e-21,9.630485661529286e-20
5910.0,2.2957943870973934e-21,9.613495294095432e-20
5920.0,2.25383111608038e-21,9.594031316694462e-20
5930.0,2.231817328595007e-21,9.554934281900649e-20
5940.0,2.2215347216162278e-21,9.548377901808482e-20
5950.0,2.191264214069629e-21,9.520751170766524e-20
5960.0,2.1925870010848753e-21,9.487462194961267e-20
5970.0,2.161383490375552e-21,9.459944139732608e-20
5980.0,2.1301147316500493e-21,9.444536440989051e-20
5990.0,2.12075256599335e-21,9.430831133483645e-20
6000.0,2.1076709795048374e-21,9.39151261486928e-20
6010.0,2.080097183250788e-21,9.369261458370302e-20
6020.0,2.074041593981916e-21,9.362944991081184e-20
6030.0,2.0581395911645448e-21,9.326156074085341e-20
6040.0,2.0259310906595584e-21,9.301888311329378e-20
6050.0,2.0244207522158552e-21,9.283739391875495e-20
6060.0,2.0084938234494458e-21,9.264927288580872e-20
6070.0,1.984933846265142e-21,9.23705920608524e-20
6080.0,1.9594898782692207e-21,9.213484310356389e-20
6090.0,1.9321563330238232e-21,9.199808291579436e-20
6100.0,1.9269412037528616e-21,9.170448918815249e-20
6110.0,1.898674007436279e-21,9.15837876880749e-20
6120.0,1.902074633171131e-21,9.141289872170993e-20
6130.0,1.8672286294111204e-21,9.118509404750106e-20
6140.0,1.86993408813218e-21,9.091614744465237e-20
6150.0,1.854001407513737e-21,9.072388467769683e-20
6160.0,1.8255856589557534e-21,9.059102804155004e-20
6170.0,1.800228626718998e-21,9.02750764118615e-20
6180.0,1.788892639994247e-21,9.003320834198669e-20
6190.0,1.787433290583523e-21,8.994871454872101e-20
6200.0,1.7555056427946763e-21,8.96345128922866e-20
6210.0,1.7369424761742964e-21,8.948743302678693e-20
6220.0,1.7257480773978492e-21,8.934353535291057e-20
6230.0,1.725702978560698e-21,8.90698635296072e-20
6240.0,1.7112745067552553e-21,8.890654927104211e-20
6250.0,1.6774705504464155e-21,8.865124090354352e-20
6260.0,1.6712003757521119e-21,8.842635878571144e-20
6270.0,1.6515445080987147e-21,8.823607405913711e-20
6280.0,1.6457756634436866e-21,8.817420970059757e-20
6290.0,1.6184790875176488e-21,8.793202014484808e-20
6300.0,1.6055894039953465e-21,8.767014707854818e-20
6310.0,1.5945878986259354e-21,8.758811134076306e-20
6320.0,1.5752238835090272e-21,8.734178646943731e-20
6330.0,1.5698175390759629e-21,8.708388939135073e-20
6340.0,1.5570018773322984e-21,8.703015239485105e-20
6350.0,1.543759261012518e-21,8.671250821073901e-20
6360.0,1.5216380802455015e-21,8.654519854611167e-20
6370.0,1.5237678715258453e-21,8.642222489854212e-20
6380.0,1.4949479641161781e-21,8.62552106944095e-20
6390.0,1.4963736845377486e-21,8.606790698713162e-20
6400.0,1.4794382460469813e-21,8.591651326543348e-20
6410.0,1.454106138637465e-21,8.568952880699176e-20
6420.0,1.4570247302326537e-21,8.549488165296646e-20
6430.0,1.4401848607966127e-21,8.537669647433255e-20
6440.0,1.4231705759019921e-21,8.508011917574976e-20
6450.0,1.4124054074983536e-21,8.502642592196727e-20
6460.0,1.391555032887469e-21,8.474850283048532e-20
6470.0,1.3839129127264829e-21,8.467238956122217e-20
6480.0,1.3713882682615653e-21,8.438172305478539e-20
6490.0,1.3663931684990757e-21,8.431526534973908e-20
6500.0,1.3486681700988932e-21,8.415617058282597e-20
6510.0,1.34213951138423e-21,8.389283449674725e-20
6520.0,1.3196724679352585e-21,8.379423149181034e-20
6530.0,1.3092257294005292e-21,8.363458842181797e-20
6540.0,1.2995326714403308e-21,8.336341572884462e-20
6550.0,1.2937896499584375e-21,8.330304788340351e-20
6560.0,1.2809764765946353e-21,8.304056168748458e-20
6570.0,1.2629698472659018e-21,8.287119286266697e-20
6580.0,1.2528872325319028e-21,8.270432364330357e-20
6590.0,1.2429857024248346e-21,8.264975096222746e-20
6600.0,1.2347417628779065e-21,8.248771873299876e-20
6610.0,1.2248775981424736e-21,8.22289970254403e-20
6620.0,1.2089408830080126e-21,8.205841915941983e-20
6630.0,1.1970122609080416e-21,8.190129295831547e-20
6640.0,1.1916616954435078e-21,8.184467472274488e-20
6650.0,1.1811812730608407e-21,8.159338000826196e-20
6660.0,1.1690211408337593e-21,8.15319656936131e-20
6670.0,1.1599140377263096e-21,8.128111757027468e-20
6680.0,1.1425934744159223e-21,8.120464132074934e-20
6690.0,1.1367700404287249e-21,8.10661491257951e-20
6700.0,1.1237333993076485e-21,8.081180459378457e-20
6710.0,1.1214623477583734e-21,8.072698534438199e-20
6720.0,1.1059161275880161e-21,8.060767992787327e-20
6730.0,1.0930901539092076e-21,8.035916580201126e-20
6740.0,1.0912454331606638e-21,8.027271388052942e-20
6750.0,1.0796226138307299e-21,8.00757815922492e-20
6760.0,1.0666576816027477e-21,7.99120540969731e-20
6770.0,1.0539159484109106e-21,7.985367589032213e-20
6780.0,1.0489854013796256e-21,7.971141040330725e-20
6790.0,1.0403293801004082e-21,7.956158672477369e-20
6800.0,1.0330045275509092e-21,7.938651504512867e-20
6810.0,1.0129237208399919e-21,7.922947301380763e-20
6820.0,1.003798369733365e-21,7.909323315491195e-20
6830.0,9.957764802128259e-22,7.897169572964238e-20
6840.0,9.92700516307631e-22,7.884751684152044e-20
6850.0,9.799609817157709e-22,7.870466420103729e-20
6860.0,9.775367575901487e-22,7.852422582600739e-20
6870.0,9.683260011483282e-22,7.840177232226013e-20
6880.0,9.573862082543594e-22,7.828492931932543e-20
6890.0,9.428244634446344e-22,7.813842381419906e-20
6900.0,9.39892228661468e-22,7.793615705875396e-20
6910.0,9.243289351330545e-22,7.785048737478642e-20
6920.0,9.154910227486699e-22,7.77082386870071e-20
6930.0,9.09213809379007e-22,7.75236607589074e-20
6940.0,9.030429385644122e-22,7.747260888243015e-20
6950.0,8.905638403365521e-22,7.731160226520566e-20
6960.0,8.829028635348417e-22,7.713347197073004e-20
6970.0,8.800197172829066e-22,7.707253772311535e-20
6980.0,8.730923389814762e-22,7.693453993711948e-20
6990.0,8.656485250001712e-22,7.679672400147879e-20
7000.0,8.501836939787153e-22,7.661615549751026e-20
7010.0,8.466369605200515e-22,7.655411502953824e-20
7020.0,8.337410733737511e-22,7.63845256503506e-20
7030.0,8.334686180077258e-22,7.628610751025314e-20
7040.0,8.186293059924528e-22,7.614513730929166e-20
7050.0,8.159647203247638e-22,7.59690617205433e-20
7060.0,8.085495917951706e-22,7.58452735513264e-20
7070.0,8.031335398952266e-22,7.574377427483845e-20
7080.0,7.946090667331995e-22,7.560612959425888e-20
7090.0,7.86420260449428e-22,7.547758225267743e-20
7100.0,7.731900134276898e-22,7.538995716429493e-20
7110.0,7.734787261770375e-22,7.526078196784134e-20
7120.0,7.652521696328665e-22,7.51722764274033e-20
7130.0,7.551920658370562e-22,7.498620283989078e-20
7140.0,7.516388148082697e-22,7.491728370055347e-20
7150.0,7.411132429077302e-22,7.482249798165488e-20
7160.0,7.367100536701754e-22,7.469290202483251e-20
7170.0,7.304276862578843e-22,7.454679727104409e-20
7180.0,7.220104605150527e-22,7.446406904281164e-20
7190.0,7.111052328202806e-22,7.428389136541155e-20
7200.0,7.095929199242786e-22,7.419492176721344e-20
7210.0,7.007343523224181e-22,7.40540297648509e-20
7220.0,6.957353610828307e-22,7.399105706777715e-20
7230.0,6.865875672418015e-22,7.38930306705017e-20
7240.0,6.808913309748965e-22,7.371485820273589e-20
7250.0,6.761609351161946e-22,7.364010798420798e-20
7260.0,6.669970093334568e-22,7.355519729854708e-20
7270.0,6.586667592696206e-22,7.34402121692044e-20
7280.0,6.554816654710239e-22,7.332798672855202e-20
7290.0,6.455357792207491e-22,7.321712744790618e-20
7300.0,6.410432830865361e-22,7.304696449230119e-20
7310.0,6.347127947713776e-22,7.293851169674628e-20
7320.0,6.312005061885574e-22,7.28801514480406e-20
7330.0,6.192983724034848e-22,7.276316619609778e-20
7340.0,6.144239552184195e-22,7.26210083514834e-20
7350.0,6.076739346353949e-22,7.256086253236851e-20
7360.0,6.013731390003267e-22,7.242200909601946e-20
7370.0,6.007255689335125e-22,7.232164447681266e-20
7380.0,5.908313320244866e-22,7.219962634530243e-20
7390.0,5.889972316750372e-22,7.21398671830649e-20
7400.0,5.781617885514311e-22,7.203767490839352e-20
7410.0,5.722455104983648e-22,7.193171175535043e-20
7420.0,5.717970899139141e-22,7.182234522912184e-20
7430.0,5.616375644997982e-22,7.169090985523861e-20
7440.0,5.6036454766415785e-22,7.161206461839076e-20
7450.0,5.500882156989435e-22,7.14940646706867e-20
7460.0,5.485936670416455e-22,7.143834854227807e-20
7470.0,5.434327286567957e-22,7.130635011604103e-20
7480.0,5.346150847797553e-22,7.119061852748585e-20
7490.0,5.327908133696666e-22,7.112516422155695e-20
7500.0,5.232797951671247e-22,7.099932231265981e-20
7510.0,5.203568397787412e-22,7.09560682689141e-20
7520.0,5.118287239341004e-22,7.082153916267138e-20
7530.0,5.072528656912038e-22,7.071368543785181e-20
7540.0,5.044311761298409e-22,7.061375187953339e-20
7550.0,4.967187642262278e-22,7.052732199808824e-20
7560.0,4.934809823567581e-22,7.042420630775695e-20
7570.0,4.8969740236892805e-22,7.033661615128282e-20
7580.0,4.837332102819093e-22,7.029481277579052e-20
7590.0,4.77830719403861e-22,7.014687534116294e-20
7600.0,4.741069936065798e-22,7.005679982401915e-20
7610.0,4.665466191455753e-22,6.997692747615175e-20
7620.0,4.629849786895283e-22,6.987437813411084e-20
7630.0,4.610249347898804e-22,6.980869919353939e-20
7640.0,4.56186350920411e-22,6.971809813801373e-20
7650.0,4.506213187359212e-22,6.965516734943343e-20
7660.0,4.453570422149658e-22,6.956986130339638e-20
7670.0,4.395571607335715e-22,6.94822845566565e-20
7680.0,4.347497488745095e-22,6.939419052213072e-20
7690.0,4.31009603090122e-22,6.930830117894115e-20
7700.0,4.27125422062116e-22,6.921910977347748e-20
7710.0,4.2007565542424906e-22,6.909026432436128e-20
7720.0,4.1724209411096847e-22,6.905055225694405e-20
7730.0,4.1288341066392753e-22,6.896554039115346e-20
7740.0,4.0618164042272355e-22,6.88575113147287e-20
7750.0,4.0511334149055956e-22,6.875547713271959e-20
7760.0,3.975316612580578e-22,6.869392362626014e-20
7770.0,3.933865047263794e-22,6.861629660188588e-20
7780.0,3.909133507782697e-22,6.849913131063895e-20
7790.0,3.883609082939356e-22,6.844034445616753e-20
7800.0,3.83608288589045e-22,6.834485396902853e-20
7810.0,3.7640641959497273e-22,6.827001246484709e-20
7820.0,3.7219478655346305e-22,6.819373021541502e-20
7830.0,3.681112010277449e-22,6.811315271054001e-20
7840.0,3.6400652691752445e-22,6.803790777770967e-20
7850.0,3.5997409878053397e-22,6.795956835437818e-20
7860.0,3.584429115948432e-22,6.786331744468679e-20
7870.0,3.5517202874461274e-22,6.781983245201173e-20
7880.0,3.504285773967327e-22,6.775105569050248e-20
7890.0,3.474004093105194e-22,6.766186455955934e-20
7900.0,3.4032787533411635e-22,6.756995740151094e-20
7910.0,3.3876424747679964e-22,6.747964591931067e-20
7920.0,3.358686604096807e-22,6.74289348881286e-20
7930.0,3.2887791205141777e-22,6.734934191793082e-20
7940.0,3.2703340730316635e-22,6.729770770224357e-20
7950.0,3.215537098941261e-22,6.719058257218925e-20
7960.0,3.189833816110369e-22,6.710563171491953e-20
7970.0,3.1440794458259254e-22,6.706757995819057e-20
7980.0,3.111694777249378e-22,6.70003847740568e-20
7990.0,3.096999741440268e-22,6.692071468695224e-20
8000.0,3.0623177012896615e-22,6.684146046615485e-20
8010.0,3.0081352434881375e-22,6.674619429364293e-20
8020.0,2.9695984803943054e-22,6.667737557068832e-20
8030.0,2.9492213135121155e-22,6.660895763711193e-20
8040.0,2.9203742517061746e-22,6.655061650323579e-20
8050.0,2.8864324435942267e-22,6.64931654167755e-20
8060.0,2.839321903041184e-22,6.639760520569558e-20
8070.0,2.8062496489132387e-22,6.632946730939211e-20
8080.0,2.763286260277737e-22,6.62981529299115e-20
8090.0,2.7249158275525893e-22,6.620954615609497e-20
8100.0,2.717552092584304e-22,6.615539362955078e-20
8110.0,2.6825954974294944e-22,6.606934671921565e-20
8120.0,2.6411970720992705e-22,6.603514118486949e-20
8130.0,2.5972554318524334e-22,6.593636824264368e-20
8140.0,2.5654502862109374e-22,6.587117149790606e-20
8150.0,2.555008020471647e-22,6.582977804260228e-20
8160.0,2.514198302583366e-22,6.573474823222477e-20
8170.0,2.477213541547309e-22,6.570833376366295e-20
8180.0,2.443693499128348e-22,6.564193685651316e-20
8190.0,2.422813884155659e-22,6.558301603243391e-20
8200.0,2.390895077709529e-22,6.552043012789071e-20
8210.0,2.368372968546968e-22,6.542638880138835e-20
8220.0,2.323995944845331e-22,6.535980101306658e-20
8230.0,2.289234378272349e-22,6.531090590336802e-20
8240.0,2.275747767382756e-22,6.523750814745636e-20
8250.0,2.2328230092361162e-22,6.518229684257363e-20
8260.0,2.205185623880143e-22,6.514565758034167e-20
8270.0,2.1858388270496193e-22,6.50925919409833e-20
8280.0,2.148647631724967e-22,6.50268278544531e-20
8290.0,2.13839365841687e-22,6.496183799706779e-20
8300.0,2.0904494760120036e-22,6.490215565771084e-20
8310.0,2.0656386839713347e-22,6.48516715608018e-20
8320.0,2.035142935775486e-22,6.477985084740934e-20
8330.0,2.0112638797872846e-22,6.47365659245933e-20
8340.0,2.0009144863768585e-22,6.467346562073837e-20
8350.0,1.9548083804266976e-22,6.460879134397605e-20
8360.0,1.9287471980335466e-22,6.454969628890154e-20
8370.0,1.9031377089326588e-22,6.449146854798153e-20
8380.0,1.8777121625798652e-22,6.445170758710942e-20
8390.0,1.8573067659584606e-22,6.437230574926017e-20
8400.0,1.8365941992602292e-22,6.435204838222698e-20
8410.0,1.8014106586572363e-22,6.428826763461667e-20
8420.0,1.789026548787987e-22,6.42424668261122e-20
8430.0,1.7508712263724584e-22,6.416875294765395e-20
8440.0,1.7383997411924433e-22,6.410581234751263e-20
8450.0,1.7019989190654438e-22,6.406386060656618e-20
8460.0,1.6786459199514286e-22,6.400812925186946e-20
8470.0,1.6549135593808235e-22,6.397263394851698e-20
8480.0,1.6323722492675458e-22,6.392451987862895e-20
8490.0,1.6128623858579527e-22,6.384675829536184e-20
8500.0,1.5924672423702882e-22,6.379618575395281e-20
8510.0,1.565343594146171e-22,6.374708080007139e-20
8520.0,1.5520584686583593e-22,6.372331679932692e-20
8530.0,1.5238095182625512e-22,6.364743980928219e-20
8540.0,1.4941179594628478e-22,6.362345806464423e-20
8550.0,1.4713675647340632e-22,6.357307978006737e-20
8560.0,1.4634569467266085e-22,6.352295476524674e-20
8570.0,1.4415940662246384e-22,6.34675562413833e-20
8580.0,1.4052200161295149e-22,6.342530776615252e-20
8590.0,1.383684323426931e-22,6.337438272142702e-20
8600.0,1.3627472958024913e-22,6.333254788085911e-20
8610.0,1.3515455694199517e-22,6.326893535697758e-20
8620.0,1.3308548506429918e-22,6.322338652244956e-20
8630.0,1.3017562058496394e-22,6.320089041178812e-20
8640.0,1.283170005645438e-22,6.315934259449524e-20
8650.0,1.2722247332042995e-22,6.311014482281182e-20
8660.0,1.2456827943435673e-22,6.304221595193176e-20
8670.0,1.2246135441157824e-22,6.30277314154314e-20
8680.0,1.2132239923365978e-22,6.297091299060488e-20
8690.0,1.1810935990573138e-22,6.292050879788376e-20
8700.0,1.1742054276763413e-22,6.288375431154481e-20
8710.0,1.1435584136444986e-22,6.284925562468638e-20
8720.0,1.1291218626175503e-22,6.278427258995318e-20
8730.0,1.1158345308925283e-22,6.276652329214737e-20
8740.0,1.0930097263130823e-22,6.273025741841235e-20
8750.0,1.0799597915599667e-22,6.267512913466045e-20
8760.0,1.0558913838940507e-22,6.264838997214194e-20
8770.0,1.0419892924600228e-22,6.258433103556364e-20
8780.0,1.0152306894982819e-22,6.256161644367234e-20
8790.0,1.0078038545522521e-22,6.251708164957356e-20
8800.0,9.802717837073436e-23,6.248293466316261e-20
8810.0,9.650047707875448e-23,6.244832568078032e-20
8820.0,9.557132903370147e-23,6.239674863341524e-20
8830.0,9.2898265806085e-23,6.236695077867235e-20
8840.0,9.208282423568046e-23,6.231369517663851e-20
8850.0,8.957050642362937e-23,6.229152611057257e-20
8860.0,8.806928285754615e-23,6.223518645155062e-20
8870.0,8.654592639577237e-23,6.222262643153239e-20
8880.0,8.508479239166972e-23,6.218717300550618e-20
8890.0,8.397917726020924e-23,6.214365551005924e-20
8900.0,8.214958304681252e-23,6.208988591897138e-20
8910.0,8.075573210253824e-23,6.205807451111442e-20
8920.0,7.916914374339768e-23,6.204195114771768e-20
8930.0,7.713602067686471e-23,6.198487438402051e-20
8940.0,7.550715345684939e-23,6.197167329037563e-20
8950.0,7.389121627604144e-23,6.192964470166876e-20
8960.0,7.331293996806614e-23,6.189438155300669e-20
8970.0,7.183367077562057e-23,6.186599787892675e-20
8980.0,6.954444710748728e-23,6.182674229629536e-20
8990.0,6.823977290948708e-23,6.180484736632998e-20
9000.0,6.672578957295239e-23,6.176233991605429e-20
9010.0,6.539495811281093e-23,6.17382712611167e-20
9020.0,6.467104763455713e-23,6.170980370414337e-20
9030.0,6.305717836072121e-23,6.165707484606351e-20
9040.0,6.128722588299525e-23,6.163650989843294e-20
9050.0,6.004914878820109e-23,6.161564276392285e-20
9060.0,5.912392896694758e-23,6.159013814166688e-20
9070.0,5.792386342798019e-23,6.1559194223704e-20
9080.0,5.617655274911417e-23,6.15108237115592e-20
9090.0,5.547931994709039e-23,6.149784552616543e-20
9100.0,5.39744877000575e-23,6.147278183006414e-20
9110.0,5.30472210642713e-23,6.142732429454216e-20
9120.0,5.1831554386967087e-23,6.139962132787902e-20
9130.0,4.9969341365150363e-23,6.137641599467947e-20
9140.0,4.882143533103607e-23,6.134335335937876e-20
9150.0,4.797002420034429e-23,6.130976246134197e-20
9160.0,4.7035826749005084e-23,6.128681077082532e-20
9170.0,4.594556993447974e-23,6.127401147893364e-20
9180.0,4.4610240495522814e-23,6.125354580374197e-20
9190.0,4.320977243763676e-23,6.120791850072846e-20
9200.0,4.2624588232326835e-23,6.118756283045679e-20
9210.0,4.1337227096238527e-23,6.115468086917327e-20
9220.0,4.0445928247521104e-23,6.114685683420756e-20
9230.0,3.921759866711084e-23,6.110541848367676e-20
9240.0,3.8331772749198635e-23,6.108540021200005e-20
9250.0,3.7270461129176964e-23,6.107708914257421e-20
9260.0,3.583538599097919e-23,6.104909836618531e-20
9270.0,3.513455134857737e-23,6.103273335352893e-20
9280.0,3.437821213807833e-23,6.099700960084841e-20
9290.0,3.3148692319613824e-23,6.096520380131779e-20
9300.0,3.2361997048428205e-23,6.096310473893451e-20
9310.0,3.129935143089446e-23,6.092127915465354e-20
9320.0,3.023020558354545e-23,6.090138239666649e-20
9330.0,2.947260156911234e-23,6.087858131856077e-20
9340.0,2.858801726349276e-23,6.087930044280585e-20
9350.0,2.792737463958686e-23,6.084841773867811e-20
9360.0,2.665055795946891e-23,6.082158043980884e-20
9370.0,2.600741459084344e-23,6.07971319186141e-20
9380.0,2.4951867984646683e-23,6.079058041487828e-20
9390.0,2.4134877419681448e-23,6.077036205757411e-20
9400.0,2.3678427172084297e-23,6.075781561044247e-20
9410.0,2.258690822038199e-23,6.072492780696458e-20
9420.0,2.191576244841395e-23,6.072277482607071e-20
9430.0,2.1036142263277353e-23,6.0698820904279e-20
9440.0,2.06486494356705e-23,6.067455278273504e-20
9450.0,1.954939078856082e-23,6.066086494388286e-20
9460.0,1.8842488600513717e-23,6.064594885425694e-20
9470.0,1.8420949765991726e-23,6.061839550376167e-20
9480.0,1.7726624727580243e-23,6.061756497870346e-20
9490.0,1.6849660468130537e-23,6.058492913981759e-20
9500.0,1.6126198110726657e-23,6.05732103804902e-20
9510.0,1.547484715590668e-23,6.056612366178025e-20
9520.0,1.5079465114385576e-23,6.053940815912809e-20
9530.0,1.4378134825055215e-23,6.052261313766485e-20
9540.0,1.384405405247559e-23,6.05103017839004e-20
9550.0,1.329676687348403e-23,6.050599544446912e-20
9560.0,1.2708114934875572e-23,6.048734168852879e-20
9570.0,1.2138531567615237e-23,6.047486990673664e-20
9580.0,1.1561626201551078e-23,6.045820635158675e-20
9590.0,1.0971585553086174e-23,6.045849759538345e-20
9600.0,1.0254692591868271e-23,6.043976795860086e-20
9610.0,9.982644414459099e-24,6.042578621325868e-20
9620.0,9.293259213752333e-24,6.042112591011133e-20
9630.0,8.976088729320025e-24,6.039818110747388e-20
9640.0,8.309369518601483e-24,6.038415790104212e-20
9650.0,8.02426576483586e-24,6.038416572653099e-20
9660.0,7.435815958857082e-24,6.036018487062555e-20
9670.0,7.132740271748508e-24,6.035327058774983e-20
9680.0,6.6096545051357045e-24,6.03571197134599e-20
9690.0,6.212527479922265e-24,6.034742265889263e-20
9700.0,5.909835588312338e-24,6.03294844808322e-20
9710.0,5.444914571986643e-24,6.0328694952835e-20
9720.0,4.990686870010659e-24,6.030720818188548e-20
9730.0,4.6706682360917726e-24,6.029438456353852e-20
9740.0,4.421578520840128e-24,6.028767728925424e-20
9750.0,4.092391999774049e-24,6.028024603469875e-20
9760.0,3.776291327914625e-24,6.027324078252548e-20
9770.0,3.388487067611575e-24,6.02630777032584e-20
9780.0,3.1803591955713432e-24,6.026857808039447e-20
9790.0,2.8254401127818122e-24,6.024930131532812e-20
9800.0,2.576311837546577e-24,6.024248166535114e-20
9810.0,2.383653075138125e-24,6.024576194008465e-20
9820.0,2.13744321642165e-24,6.024292671866477e-20
9830.0,1.818646688037293e-24,6.023129613456526e-20
9840.0,1.6134065687812064e-24,6.02335256175645e-20
9850.0,1.4932709632848241e-24,6.022438651047207e-20
9860.0,1.302451129950552e-24,6.022126000506871e-20
9870.0,1.083655262783453e-24,6.0223798924087e-20
9880.0,8.99155523582643e-25,6.021546912138625e-20
9890.0,8.015400050688738e-25,6.020202707716173e-20
9900.0,6.713503422165914e-25,6.020263590815856e-20
9910.0,4.994944472269603e-25,6.019865839527205e-20
9920.0,4.0198841090983187e-25,6.020640307127951e-20
9930.0,3.2553608895999995e-25,6.020403049302925e-20
9940.0,2.4460128677157364e-25,6.018952533066533e-20
9950.0,1.6949064531452714e-25,6.019968278002037e-20
9960.0,9.30011869026927e-26,6.018969978746412e-20
9970.0,6.617130267418478e-26,6.019181489474713e-20
9980.0,2.7422932979021957e-26,6.019771873777318e-20
9990.0,4.5762281184528386e-27,6.019416739638985e-20
10000.0,9.522345760383977e-29,3.009802108070351e-20
