time_ms,template_norm,signal_norm,velocity_scan,glrt_stat
-9.80995248812203,0.008646498608084119,-0.04607848160999896,14520.0,2.8836686361149945e-08
-9.804951237809451,0.019727022156402343,-0.014681131785953566,14560.0,2.40086980272841e-09
-9.799949987496875,-0.00193866029303907,-0.0009528291931465787,14600.0,2.044100719086026e-10
-9.794948737184296,-0.02092136687523074,0.01854059081853535,14640.0,1.485736513479986e-09
-9.789947486871718,-0.006229191078825877,0.00989211131716684,14680.0,1.3245487683652397e-07
-9.78494623655914,0.01814744401444395,0.006523244739658224,14720.0,1.005146178051501e-07
-9.779944986246562,0.012472415758008,0.01471256748645001,14760.0,2.737565150299361e-08
-9.774943735933983,-0.013987811765672986,0.012710362784398832,14800.0,7.808907924437595e-08
-9.769942485621407,-0.01816239319720886,-0.018208033434969864,14840.0,4.788180828021364e-09
-9.764941235308827,0.00672026072740597,0.01762510201083392,14880.0,3.179165463942439e-07
-9.75993998499625,0.0202230374518775,0.003251728863870478,14920.0,3.510370995530499e-08
-9.754938734683671,0.000442950990438989,0.008356122318630938,14960.0,1.4855904179243677e-07
-9.749937484371094,-0.020518486279968867,0.00448540554345657,15000.0,7.398996598811534e-10
-9.744936234058514,-0.008697919560190764,-0.01578486322336912,15040.0,5.367970981420423e-08
-9.739934983745936,0.016747196970250865,-0.0012858110276870688,15080.0,2.9343816444235487e-09
-9.734933733433358,0.014654940815532713,0.004532493317230155,15120.0,1.1307953117795013e-07
-9.72993248312078,-0.011570110411331073,0.016326014460369933,15160.0,1.0751982110888348e-07
-9.724931232808203,-0.019564731094570492,0.014511452670665413,15200.0,8.18117564992139e-09
-9.719929982495623,0.003556098778224334,-0.01693756284078563,15240.0,5.857647002968323e-09
-9.714928732183047,0.020504646323905036,0.0029134145637698173,15280.0,9.280919292279531e-10
-9.709927481870468,0.003994155362459283,-0.006931410429000712,15320.0,1.7996359656697813e-07
-9.70492623155789,-0.01938119662630339,-0.01133880614520814,15360.0,1.266289170210787e-08
-9.699924981245312,-0.012034695303130382,0.009289994120532635,15400.0,6.590382277584301e-08
-9.694923730932734,0.01421198054623825,-0.013912385548963917,15440.0,6.706731624932445e-10
-9.689922480620154,0.01722465699148986,-0.03662099925827698,15480.0,7.702243495709782e-10
-9.684921230307578,-0.0078065294839231025,0.019284340783497646,15520.0,1.0061463414119945e-07
-9.679919979994999,-0.02075506913326701,-0.007982017899626168,15560.0,3.16230333794306e-08
-9.674918729682421,-0.0009012064753769445,-0.0016210816073277863,15600.0,2.292402826749667e-09
-9.669917479369843,0.019979687586783795,-0.0048820975009357895,15640.0,1.089698252628555e-08
-9.664916229057265,0.008523744046136253,0.012716526503247776,15680.0,2.0193772627665736e-08
-9.659914978744686,-0.01695096702028089,0.011403362426918428,15720.0,5.570704673439366e-10
-9.654913728432108,-0.015794813294416926,-0.015282943078363984,15760.0,8.956041250674978e-11
-9.64991247811953,0.010131346219546518,-0.02090164171297406,15800.0,1.0263522206743446e-11
-9.64491122780695,0.019526830942856205,0.029545366179783428,15840.0,1.5709292056586098e-08
-9.639909977494375,-0.002540284826949705,-0.02295808045117076,15880.0,9.255937993598466e-09
-9.634908727181795,-0.020964211612239186,0.013592410635931104,15920.0,2.7284192168652075e-08
-9.629907476869217,-0.006483821202633185,-0.004292236689808366,15960.0,6.435406620276929e-09
-9.62490622655664,0.017899828952352866,-0.0004590115853416384,16000.0,1.6408567095260918e-08
-9.619904976244062,0.01352315320456563,0.013445524666087798,16040.0,5.725337638930617e-10
-9.614903725931482,-0.012654794775943707,0.0011626074626619807,16080.0,2.349611040071587e-08
-9.609902475618906,-0.019182392766001706,-0.0060273140053912246,16120.0,1.1430949740070598e-08
-9.604901225306326,0.004249702056303868,0.005482363548911448,16160.0,1.190621362744621e-07
-9.599899974993749,0.02060024774035959,-0.004102472868236653,16200.0,3.41178124112157e-08
-9.59489872468117,0.004068642313822306,-0.0037218564362956445,16240.0,5.605114202046834e-09
-9.589897474368593,-0.019242788888201783,-0.012026974065302594,16280.0,2.8158138003824606e-08
-9.584896224056013,-0.012592375766294213,0.009819652264044791,16320.0,4.2643990783392706e-08
-9.579894973743437,0.013528762033517269,0.02227189763018886,16360.0,1.2894573448288689e-08
-9.574893723430858,0.018020187015392302,-0.0013410602245607188,16400.0,3.770036122153924e-08
-9.569892473118278,-0.006155819830631184,0.005223864711194987,16440.0,9.284748323760607e-10
-9.564891222805702,-0.021011023853290973,0.01527104011768662,16480.0,1.0283182281251856e-08
-9.559889972493123,-0.0032443005759393642,0.018125207588305436,16520.0,5.400062474759993e-08
-9.554888722180545,0.019272772428563914,-0.008363902250385434,16560.0,9.120724432949209e-09
-9.549887471867967,0.011276622816447455,-0.01905958762692306,16600.0,4.942477149604594e-11
-9.54488622155539,-0.014692765989227386,0.020334601008914106,16640.0,7.537214283013286e-08
-9.53988497124281,-0.018019115608627317,-0.0021361095535871134,16680.0,5.966782896835678e-10
-9.534883720930234,0.006478029896724463,-0.012250642501666903,16720.0,1.5442727617551936e-08
-9.529882470617654,0.02055065808122,-0.008861011041087106,16760.0,8.280390618363818e-08
-9.524881220305076,0.0022695873399642915,-0.005127626455596171,16800.0,1.6951049907148867e-08
-9.519879969992498,-0.019856983066999758,-0.016738437380155013,16840.0,9.998917755778285e-09
-9.51487871967992,-0.011384506357833411,0.0005367622193444976,16880.0,3.034227950783842e-08
-9.509877469367341,0.014490559802863286,0.0022926571457199266,16920.0,1.2344197072435074e-09
-9.504876219054765,0.01755714940652799,0.001334847387606555,16960.0,1.527293443875379e-08
-9.499874968742185,-0.006922125023093126,-0.010308130118333378,17000.0,2.8123832610349393e-08
-9.49487371842961,-0.02095627301416044,0.021325788589761047,,
-9.48987246811703,-0.0028043600266708228,-0.02136234062818298,,
-9.48487121780445,0.019409339760310704,0.014837272918261847,,
-9.479869967491874,0.011326591072824391,-0.008216114091371109,,
-9.474868717179294,-0.014532602029015742,0.01313653378216155,,
-9.469867466866717,-0.01822339798277915,-0.013489658590935273,,
-9.464866216554139,0.005932927725369511,-0.006275087081731984,,
-9.459864966241561,0.020686673314562705,-0.003720861374032469,,
-9.454863715928981,0.0033313088680099086,-0.012846819113472227,,
-9.449862465616405,-0.019401433404365467,-0.003211550250217969,,
-9.444861215303826,-0.012560777311311921,-0.010780579188667384,,
-9.439859964991248,0.013327016952518015,-0.007505949405870785,,
-9.43485871467867,0.018529381202061622,0.03737747910616306,,
-9.429857464366092,-0.004907011382703606,-0.010229500016844511,,
-9.424856214053513,-0.02105899868524635,-0.010711393249015674,,
-9.419854963740937,-0.00521284915264547,0.00455326109064911,,
-9.414853713428357,0.018382268507125092,-0.006074192575826885,,
-9.40985246311578,0.013683533541805522,-0.00956943073314279,,
-9.404851212803202,-0.012110022402750487,0.01734346445214961,,
-9.399849962490624,-0.01964869727085485,0.007304773509848654,,
-9.394848712178044,0.0025398988314605173,-0.018336825214894298,,
-9.389847461865466,0.020664536360741302,0.023561225237567384,,
-9.384846211552889,0.007173125518903024,0.0029560069569013092,,
-9.379844961240309,-0.0174066385867657,-0.007309857137030084,,
-9.374843710927733,-0.015753099839173005,0.020858675187316808,,
-9.369842460615153,0.009607840565546574,-0.006781808650624317,,
-9.364841210302576,0.020236179945906183,-0.026561392374043962,,
-9.359839959989998,6.0891312549240134e-05,-0.013433559719552509,,
-9.35483870967742,-0.020375190849922464,0.0063409928063602695,,
-9.34983745936484,-0.01018942152575674,0.01849936025523643,,
-9.344836209052264,0.015219607127680704,-0.0006976304367705428,,
-9.339834958739685,0.017520804365599885,0.0030349786054916254,,
-9.334833708427107,-0.0067287414598279135,-0.006261053621589134,,
-9.329832458114529,-0.020994446741443188,0.009158423221920316,,
-9.324831207801951,-0.0038236444953624825,0.016596335828467847,,
-9.319829957489372,0.018957524914819692,-0.022988772873077913,,
-9.314828707176794,0.013146022250393704,0.019384218399226955,,
-9.309827456864216,-0.012511333158628164,0.00036372981823388643,,
-9.304826206551637,-0.019542150597835848,0.020200575007934277,,
-9.29982495623906,0.0025684302556112904,0.01697488094199599,,
-9.29482370592648,0.020724576957780103,-0.003857414678269274,,
-9.289822455613903,0.00779996114819378,-0.011500738146386066,,
-9.284821205301325,-0.01687516157131205,0.01998660749944862,,
-9.279819954988747,-0.016476432717876948,-0.024098540815220344,,
-9.274818704676168,0.008384110538769722,0.0012163297600076767,,
-9.269817454363592,0.020671320291048543,-0.0018656869845476076,,
-9.264816204051012,0.0021218892584180873,-0.0006359308080219365,,
-9.259814953738436,-0.019662289953843903,0.040667186333397276,,
-9.254813703425857,-0.012326051247511223,0.01494502290172728,,
-9.249812453113279,0.013225410702065,-0.011865085334896275,,
-9.244811202800701,0.01910845294937651,-0.018277175492950017,,
-9.239809952488123,-0.0033663051801274576,-0.011689069394965527,,
-9.234808702175544,-0.020918511104771567,0.016365966161496222,,
-9.229807451862968,-0.007604444178772463,-0.006852418510132924,,
-9.224806201550388,0.016891582942457583,-0.020134506594614417,,
-9.219804951237808,0.016423976163231248,-0.006153490714581899,,
-9.214803700925232,-0.008290756694108323,0.0038342442995880585,,
-9.209802450612653,-0.02083071542894889,0.005674214235822761,,
-9.204801200300075,-0.002752936496780394,-0.017090292673889677,,
-9.199799949987497,0.019347145229026197,0.018349099993534835,,
-9.19479869967492,0.013016165271776934,0.021086358034308396,,
-9.18979744936234,-0.012426745557487498,0.008053551215275588,,
-9.184796199049764,-0.01966554304429267,0.014736826105575427,,
-9.179794948737184,0.001888427419180056,-0.02521439237635927,,
-9.174793698424606,0.0206786842379987,0.004398669033255344,,
-9.169792448112029,0.009246797697163456,-0.004266660746284892,,
-9.16479119779945,-0.015680413849351378,0.029277531132241703,,
-9.159789947486871,-0.01771782643233474,0.005904486660887015,,
-9.154788697174295,0.006087856363929265,0.01893243385125325,,
-9.149787446861716,0.021050567081958644,0.0032126259237346168,,
-9.144786196549136,0.0054142000246015145,-0.009961178101131127,,
-9.13978494623656,-0.018060473060340698,-0.004503552600542002,,
-9.13478369592398,-0.01527260860702605,-0.011078785914633267,,
-9.129782445611403,0.009713435177619184,-0.019228319309187628,,
-9.124781195298825,0.02066605363803172,-0.014243293226861083,,
-9.119779944986247,0.0017428050903806234,0.005785722310431041,,
-9.114778694673667,-0.019647275452007132,0.01216522891168822,,
-9.109777444361091,-0.01258104191221792,0.002406696784582944,,
-9.104776194048512,0.012715947258671756,0.000684341136299862,,
-9.099774943735934,0.019737032824766944,-0.012217381242052464,,
-9.094773693423356,-0.0016152665759613374,0.012988421736774272,,
-9.089772443110778,-0.02056419527226154,0.008998720260372912,,
-9.084771192798199,-0.009848336747665819,-0.00922789485106003,,
-9.079769942485623,0.015108207636204329,0.008491401857389743,,
-9.074768692173043,0.018463130534523337,-0.026785116219918748,,
-9.069767441860465,-0.00457107378612094,0.003924214776528899,,
-9.064766191547887,-0.02095402969663334,-0.003765394001362486,,
-9.05976494123531,-0.007230941000968906,0.003947372392797931,,
-9.05476369092273,0.01694464617629386,-0.012083946334847804,,
-9.049762440610152,0.017019341365604578,-0.01174593869109295,,
-9.044761190297574,-0.0070859456606964626,-0.02035818114190288,,
-9.039759939984997,-0.02096137876678791,-0.0253653542161193,,
-9.034758689672419,-0.004839968512378657,-0.007591487728245739,,
-9.02975743935984,0.01830337866858642,-0.02590660878195089,,
-9.024756189047263,0.015550509829771587,-0.0066802155085034665,,
-9.019754938734684,-0.009157596369709354,-0.005629752719926753,,
-9.014753688422106,-0.020720777035602073,-0.02017660284170594,,
-9.009752438109528,-0.002748231379342109,0.008900197921812934,,
-9.00475118779695,0.01927178409808435,0.02606051319848424,,
-8.99974993748437,0.014170731759885341,0.002008864846781067,,
-8.994748687171795,-0.010807085669041953,0.015605512544844682,,
-8.989747436859215,-0.020349672947861164,0.02068194566377227,,
-8.984746186546637,-0.0009987971065184048,-0.0040696558836555725,,
-8.97974493623406,0.019935740156262705,-0.00119441204566538,,
-8.97474368592148,0.012965855405744435,0.0026525280286645143,,
-8.969742435608902,-0.012067622251164953,-0.00847054304527173,,
-8.964741185296324,-0.01994506957808249,-0.03273290528819274,,
-8.959739934983746,0.0003864014590801652,-0.016557924045663183,,
-8.954738684671167,0.020372137681897343,0.00677376979891568,,
-8.94973743435859,0.011997558493535523,-0.012936565411188625,,
-8.944736184046011,-0.012975597055714109,0.016795010303427522,,
-8.939734933733433,-0.019582624566752815,-0.005223056495014121,,
-8.934733683420855,0.0013988401182230296,0.01901231044217923,,
-8.929732433108278,0.020644035776830737,-0.027871323997163137,,
-8.924731182795698,0.011307835123638834,0.02139895955793624,,
-8.919729932483122,-0.013563840903354807,0.011321963472941569,,
-8.914728682170542,-0.019317146691565958,0.005261913138668027,,
-8.909727431857965,0.002037085772156849,-0.016804754234204772,,
-8.904726181545387,0.020797758051730515,0.01835836966117514,,
-8.899724931232807,0.010923066025003514,0.00937726474854379,,
-8.89472368092023,-0.013856894610449115,-0.001959839746127198,,
-8.889722430607653,-0.019183638797607764,-0.012360246156860474,,
-8.884721180295074,0.0023021327740919495,0.022135096689990346,,
-8.879719929982494,0.02086129870269491,-0.005431906343725828,,
-8.874718679669918,0.010857128771201355,-0.003813414672727334,,
-8.869717429357339,-0.013868017223870743,0.004189798157775013,,
-8.86471617904476,-0.019198269248456707,-0.012993264864697264,,
-8.859714928732183,0.0021944775303096077,-0.011428247010721943,,
-8.854713678419605,0.020843552056505434,-0.004792597962550245,,
-8.849712428107026,0.011113221866541973,-0.001391935895342524,,
-8.84471117779445,-0.013597696025310715,0.007303918990167898,,
-8.83970992748187,-0.01935888006638036,0.0028845941997791224,,
-8.834708677169292,0.001712944900286722,0.013398366872655453,,
-8.829707426856714,0.020734064810341978,-0.027935893877453988,,
-8.824706176544137,0.011684238233605912,0.001781002488852642,,
-8.819704926231557,-0.01303352256569725,-0.0046499685351120675,,
-8.814703675918981,-0.019644852323471684,-0.002861174139470054,,
-8.809702425606401,0.0008552665700581763,-0.016731580422540977,,
-8.804701175293824,0.020503214431510954,0.004057204233125376,,
-8.799699924981246,0.012551651074037207,-0.017232298774233566,,
-8.794698674668668,-0.01215143025620414,0.026761205171239397,,
-8.78969742435609,-0.020016353334587313,0.019495919274665704,,
-8.78469617404351,-0.00037957868248484695,0.017376554035610253,,
-8.779694923730933,0.0201029270726064,-0.01363930812048118,,
-8.774693673418355,0.013682995440605897,-0.015453947568873392,,
-8.769692423105777,-0.010918422785428794,-0.004626458637720513,,
-8.764691172793198,-0.020413196658412614,-0.006675369576353228,,
-8.759689922480622,-0.0019872546455507643,-0.009250733986389799,,
-8.754688672168042,0.01946825381617907,-0.0023925339471699172,,
-8.749687421855464,0.01502817048203338,0.0033426034374761074,,
-8.744686171542886,-0.009297030781778124,0.008559294104700813,,
-8.739684921230308,-0.020753764918465974,-0.0038311644140329583,,
-8.734683670917729,-0.003952227054434761,0.007712675530952442,,
-8.729682420605151,0.01852031155124309,-0.01946552080408737,,
-8.724681170292573,0.016514975688160887,0.016915874122617823,,
-8.719679919979995,-0.0072517849696788535,-0.00882556733356024,,
-8.714678669667418,-0.02093467975400154,-0.03404627810243701,,
-8.709677419354838,-0.0062403610364329945,-0.02506436103661631,,
-8.70467616904226,0.017171241184685545,0.002524969921901399,,
-8.699674918729682,0.01804454721735758,0.02234666060242977,,
-8.694673668417105,-0.004757949631924688,-0.016889640326461935,,
-8.689672418104525,-0.020832141240752035,-0.000563543570769865,,
-8.684671167791949,-0.008790365197050244,-0.018590817328872987,,
-8.67966991747937,0.015331903407650409,0.006291876663646697,,
-8.674668667166792,0.01948768046096239,0.01788186784490075,,
-8.669667416854214,-0.001812576504863103,0.003588272349120343,,
-8.664666166541636,-0.020306067771869933,-0.007869418504419854,,
-8.659664916229056,-0.011504864614483155,0.002415933461717908,,
-8.65466366591648,0.012922965635687074,0.011677470964510607,,
-8.6496624156039,0.020683391354039734,-0.015877799189903587,,
-8.644661165291323,0.0015524290103610104,-0.010744261222851983,,
-8.639659914978745,-0.01920828550489246,-0.012697903796446055,,
-8.634658664666166,-0.01424239366358743,0.012462285261325413,,
-8.629657414353588,0.009889762053600124,-0.009342181962847232,,
-8.624656164041012,0.021441425506471008,0.006015008158579242,,
-8.619654913728432,0.005256125657814647,-0.027798421732114123,,
-8.614653663415853,-0.01739595142981922,0.0001193503960730271,,
-8.609652413103277,-0.016812208677833177,0.0022601699450547808,,
-8.604651162790697,0.006220754319134694,-0.01027940796706837,,
-8.59964991247812,0.021550669182581472,0.010570972145296311,,
-8.594648662165541,0.009154948906845614,0.042039443814417994,,
-8.589647411852964,-0.014751025304590111,-0.0026982386518797875,,
-8.584646161540384,-0.01897444006627015,0.016124797150203565,,
-8.579644911227808,0.0019685190559252403,-0.01457892902999108,,
-8.574643660915228,0.02079539598748137,0.0012312316070269595,,
-8.56964241060265,0.01303241902297528,-0.008042012588405287,,
-8.564641160290073,-0.01120580036689606,0.0325726504922608,,
-8.559639909977493,-0.02044856961849659,-0.0037505500544653776,,
-8.554638659664917,-0.0027290779822810906,0.013585239618126917,,
-8.54963740935234,0.018980798508100204,0.008612054374943463,,
-8.54463615903976,0.01659587018388006,-0.010011709993561957,,
-8.539634908727182,-0.006773149850163844,0.008844203692941076,,
-8.534633658414604,-0.020933283182903183,-0.022591348997060164,,
-8.529632408102024,-0.007631416552535184,-6.567132883641861e-05,,
-8.524631157789448,0.015968087064540986,0.002368206672188935,,
-8.519629907476869,0.01948472397490453,0.04724019575186577,,
-8.514628657164291,-0.0015782130902042785,0.016174002625545508,,
-8.509627406851713,-0.02014009042515663,0.035117721877157976,,
-8.504626156539135,-0.01238688101708987,0.002607206037024223,,
-8.499624906226556,0.011717409440263046,0.0077959022651831805,,
-8.49462365591398,0.0212950035302752,-0.010810624345407355,,
-8.4896224056014,0.0041141450645724486,0.0071887177280671195,,
-8.484621155288822,-0.01784137565547404,0.02574344367790482,,
-8.479619904976245,-0.01654062264690816,-0.014511609933986177,,
-8.474618654663667,0.006333911905324752,0.04318008566794008,,
-8.469617404351087,0.02162382246374036,0.0071906195981557884,,
-8.46461615403851,0.009884246022375575,0.002855518289536252,,
-8.459614903725932,-0.013930476011434888,0.012228880644325204,,
-8.454613653413354,-0.01956537331673983,0.01921580634738117,,
-8.449612403100776,0.0001086422213052805,0.012374255893306735,,
-8.444611152788196,0.020134950820096267,-0.01551819098495695,,
-8.439609902475619,0.015164904581689436,-0.02426746315838273,,
-8.43460865216304,-0.008486941101130619,-0.005436753581106528,,
-8.429607401850463,-0.02092083503408524,0.04400162489569091,,
-8.424606151537883,-0.006457688814600596,0.01514804363384761,,
-8.419604901225307,0.01664187484088159,0.002311500926969024,,
-8.414603650912728,0.019281421602686904,0.004673264530803363,,
-8.40960240060015,-0.0018347216077636334,-0.014026782621477425,,
-8.404601150287572,-0.020143053444556056,-0.008940233429168913,,
-8.399599899974994,-0.012662696055781908,-0.02731613891949381,,
-8.394598649662415,0.01119806433045932,-0.0006453229058530855,,
-8.389597399349839,0.021531974521823788,-0.010584534181047295,,
-8.38459614903726,0.005424273016082349,0.01191599214479677,,
-8.379594898724681,-0.016957980792743375,-0.010759402237423442,,
-8.374593648412104,-0.0176566301524292,0.023663408324125574,,
-8.369592398099524,0.004176225273320524,0.030631899379917754,,
-8.364591147786946,0.021309553371228862,-0.004232613333145977,,
-8.359589897474368,0.012422181666177803,-0.00950624967037936,,
-8.35458864716179,-0.011403398276226405,0.00715650597046056,,
-8.349587396849213,-0.020553037580222696,0.019848715853568975,,
-8.344586146536635,-0.003689026247020681,-0.009461261700570127,,
-8.339584896224055,0.018255508188221213,0.02138859428977731,,
-8.33458364591148,0.018102646632723332,-0.0005712317007790776,,
-8.3295823955989,-0.003931998937809522,-0.028396964374355342,,
-8.324581145286322,-0.020595223563543937,0.006164140261756129,,
-8.319579894973744,-0.011324416175793188,0.00448829893579407,,
-8.314578644661166,0.012419962913537957,0.007214692896233144,,
-8.309577394348587,0.0213754736242002,-0.01581247435252158,,
-8.30457614403601,0.004541151305002284,0.02239819457209229,,
-8.299574893723431,-0.01736103385413324,-0.012858970217845062,,
-8.294573643410851,-0.017432998745864504,-0.004520112559966592,,
-8.289572393098275,0.0043886294222146025,-0.0004715881233466344,,
-8.284571142785698,0.021343233309008988,-0.004567941502461183,,
-8.279569892473118,0.012686663880222666,0.009790089783165605,,
-8.27456864216054,-0.010967122115289779,0.012372218369706188,,
-8.269567391847962,-0.020712239814426953,0.0009779874603967208,,
-8.264566141535383,-0.004675853349348372,0.011808396482781768,,
-8.259564891222807,0.01756907130990139,0.013052434154000377,,
-8.254563640910227,0.018935458261230227,0.0038994278679229657,,
-8.24956239059765,-0.002213252582742102,0.0011956571636929213,,
-8.244561140285072,-0.020159518547799498,-0.011335442287340519,,
-8.239559889972494,-0.013129843963369692,0.014510788900651894,,
-8.234558639659914,0.01032533027643487,-0.0011997647100354962,,
-8.229557389347338,0.021785929240860178,0.015356986888067331,,
-8.224556139034759,0.007404214126315174,-0.009729793528987228,,
-8.21955488872218,-0.015412138383146068,0.00041652561278013344,,
-8.214553638409603,-0.019114708848252063,0.016985010446455298,,
-8.209552388097025,0.0007377568848680204,-0.012313922338146235,,
-8.204551137784446,0.020207736175503793,0.022747463914871438,,
-8.199549887471868,0.01587224064977186,-0.012885152262077808,,
-8.19454863715929,-0.007030003555573445,0.0009705914947767247,,
-8.18954738684671,-0.020983578377258744,-0.01581825329477521,,
-8.184546136534134,-0.009266767247620296,0.0020022246022324635,,
-8.179544886221555,0.014054242492788728,-0.00554133109610457,,
-8.174543635908977,0.021060138192191557,-0.00703521404923585,,
-8.1695423855964,0.0033964611842704786,0.013512719700144865,,
-8.164541135283821,-0.017817236739867917,-0.006501865835176126,,
-8.159539884971242,-0.017275806642867885,0.00989325457613655,,
-8.154538634658666,0.004349023023577494,0.008063112424154691,,
-8.149537384346086,0.021295843563323126,-0.03258810360157803,,
-8.144536134033508,0.013423656623016608,-0.011604319671596381,,
-8.13953488372093,-0.00988954056312056,0.027600373773939837,,
-8.134533633408353,-0.02097110917693681,0.011288819801446984,,
-8.129532383095773,-0.006705747211118733,0.002075386836108111,,
-8.124531132783195,0.01599027597732837,-0.012979390231918112,,
-8.119529882470617,0.02027191472463743,-0.0076831307280004245,,
-8.11452863215804,0.0011043394708222358,-0.005513881655704824,,
-8.109527381845462,-0.018871464593408546,-0.01795316002438836,,
-8.104526131532882,-0.016114582843761275,0.00016779927064269936,,
-8.099524881220306,0.006101045766926795,-0.005896696220726029,,
-8.094523630907727,0.021627958864425905,0.005541231468219996,,
-8.089522380595149,0.01223595914217305,-0.011785501750938883,,
-8.084521130282571,-0.01102542829220708,-0.010004352819567014,,
-8.079519879969993,-0.02087742119111832,-0.018432085938313043,,
-8.074518629657414,-0.005803573416701836,-0.008853601159930093,,
-8.069517379344838,0.016536544670540006,-0.011351396571531674,,
-8.064516129032258,0.020036564766710892,0.020356807545813038,,
-8.05951487871968,0.0006348929532384231,0.002996736810193602,,
-8.054513628407102,-0.019027049703047864,0.021078870734343017,,
-8.049512378094525,-0.016057951886185487,0.026241471209451667,,
-8.044511127781945,0.006059866111878364,-0.004157827277345039,,
-8.039509877469369,0.021606932754594105,0.008362002711285439,,
-8.03450862715679,0.012549131923736611,0.007268442289685687,,
-8.02950737684421,-0.010584672126753392,-0.015939487943009548,,
-8.024506126531634,-0.020992462460160552,-0.006776519306682268,,
-8.019504876219056,-0.006654087245113836,-0.017214335402881746,,
-8.014503625906476,0.015833166839934548,0.017186371460897003,,
-8.009502375593899,0.020507367547281347,-0.007413302995494399,,
-8.00450112528132,0.002001558252804491,-0.012200178070312805,,
-7.999499874968742,-0.01834808724622608,-0.021705199616320576,,
-7.994498624656164,-0.017135339441328248,0.004657023283178968,,
-7.9894973743435855,0.00421782790252907,-0.013033837753277133,,
-7.984496124031009,0.021179680921442193,-0.0084744496701362,,
-7.979494873718429,0.014310674882817143,0.0016889310928276816,,
-7.974493623405852,-0.008495230754594636,0.004017040735468303,,
-7.969492373093273,-0.021134981937694843,-0.010385843574037606,,
-7.964491122780696,-0.009182484859817612,0.03831098792691726,,
-7.959489872468117,0.013689181403535242,0.00035126478015489745,,
-7.954488622155538,0.02139262100066407,-0.026988287812926948,,
-7.94948737184296,0.005174077203169087,-0.009909103715646178,,
-7.9444861215303835,-0.016491209126974847,-0.02099231388387137,,
