ibo,rmse
15.0,3000.0
12.777777777777779,3000.0
10.555555555555555,3000.0
8.333333333333332,3000.0
6.111111111111111,3000.0
3.8888888888888893,3000.0
1.666666666666666,3000.0
-0.5555555555555571,3000.0
-2.7777777777777786,2993.227740227404
-5.0,3000.0
