time_ms,amp_nb,amp_wb
-5.0,0.00015285935413000815,1.1944223175753765e-06
-4.98998998998999,0.00015287651039830034,1.2527502626063747e-06
-4.97997997997998,0.00015289363355911397,7.567995503799732e-07
-4.96996996996997,0.00015291072360485363,4.829044991676058e-07
-4.95995995995996,0.00015292778052793855,1.2364748062755036e-05
-4.94994994994995,0.00015294480432080247,2.148835096373757e-06
-4.93993993993994,0.00015296179497589372,2.0308084889279202e-07
-4.92992992992993,0.00015297875248567526,8.295904009529237e-07
-4.91991991991992,0.00015299567684262444,1.5887786356429656e-06
-4.90990990990991,0.00015301256803923333,2.5738474174085293e-06
-4.8998998998999,0.00015302942606800835,1.2070491374540748e-06
-4.88988988988989,0.00015304625092147088,1.407143488095809e-06
-4.87987987987988,0.00015306304259215652,9.875027168575556e-07
-4.86986986986987,0.0001530798010726156,8.80470446722067e-08
-4.85985985985986,0.000153096526355413,2.252242916868938e-06
-4.84984984984985,0.0001531132184331283,6.366299327460838e-06
-4.83983983983984,0.00015312987729835555,7.692289627421339e-07
-4.82982982982983,0.0001531465029437034,5.203562424518844e-07
-4.81981981981982,0.00015316309536179514,1.2697307407863661e-06
-4.80980980980981,0.00015317965454526877,1.7050550372258868e-06
-4.7997997997998,0.00015319618048677676,1.6819041515931656e-06
-4.78978978978979,0.0001532126731789862,1.66356303683654e-06
-4.77977977977978,0.00015322913261457886,1.2258324580149186e-06
-4.76976976976977,0.00015324555878625117,4.562230259925743e-07
-4.75975975975976,0.0001532619516867141,9.089530198285657e-07
-4.74974974974975,0.00015327831130869333,8.760273759509386e-06
-4.73973973973974,0.00015329463764492905,1.9125784029285475e-06
-4.72972972972973,0.00015331093068817633,1.693126338191817e-07
-4.719719719719721,0.00015332719043120458,1.0322273361386012e-06
-4.70970970970971,0.00015334341686679796,1.4323727674493519e-06
-4.6996996996997,0.00015335960998775564,1.1627503911753568e-06
-4.68968968968969,0.00015337576978689083,2.3719655415002265e-06
-4.67967967967968,0.00015339189625703184,1.5342047869303626e-06
-4.66966966966967,0.00015340798939102152,7.719081584276505e-07
-4.65965965965966,0.00015342404918171736,2.931108745402571e-07
-4.64964964964965,0.0001534400756219916,2.4475916995452327e-06
-4.63963963963964,0.00015345606870473103,7.75904828161332e-06
-4.62962962962963,0.0001534720284228373,3.4953026672836617e-07
-4.61961961961962,0.00015348795476922652,8.090565168149176e-07
-4.60960960960961,0.00015350384773682977,1.2777003495561523e-06
-4.5995995995996,0.0001535197073185925,1.178359983901421e-06
-4.58958958958959,0.0001535355335074751,1.6275283798820625e-05
-4.57957957957958,0.00015355132629645257,2.0712919034242334e-06
-4.56956956956957,0.00015356708567851456,1.1071301702184188e-06
-4.55955955955956,0.0001535828116466656,1.2942726230166984e-07
