real,imag
0.006349908001138402,0.1982060487127679
0.002039120278199267,-0.08845841594314255
0.00020847667412712074,0.02623151524064212
-0.01867956347246961,0.18730981558501758
0.018361810417107903,-0.16691471051945328
-0.01708459963566237,-0.21136197824406044
0.004744620451698398,0.02711670154833232
0.011431063596320255,0.20815738875517711
-0.012100385429884376,-0.21230602377005342
0.012668604044563901,0.12644978940440293
-0.0006855563570386322,0.08796311346176669
-0.004544221267877493,-0.15999550685144795
0.005837203037108072,0.1173653377475251
-0.0037250202431693765,0.07746340306964687
0.001412044527798049,-0.15526272902548763
-0.017441888838113963,0.2664619608539489
0.00970568613804653,-0.056348830513625936
0.008732809619035296,-0.08977206113623676
-0.006186880706286626,-0.17445821512986776
0.001058746000959974,0.008905013621259521
-0.002504848288439145,0.2472064702812235
-0.013372867657864752,0.07657707675236167
0.018279437017119725,-0.1202449257597727
-0.0015011504166933328,-0.19542229202101627
0.0027681963818638393,0.17997378043349305
-0.004222526773741944,0.04350869017688554
-0.0003828182775400887,-0.2396258723588033
-0.001142084633362996,-0.009025878199557634
-0.006139807369134589,-0.040327119830343816
0.009189106786873534,0.2751645781860155
0.0028290736509389495,-0.17729855151132426
-0.00039224342067171374,0.15059051536281007
0.00029689419085251274,-0.003955487928856191
0.0006150595857686495,-0.13912415698322186
0.0020874646832494607,0.0731701724160925
-0.004336806767291459,-0.1014734172674381
-0.000850517449491863,-0.008685943492161353
-0.0015086630897134597,0.2177339734507788
0.006287754131543775,-0.08639630370860242
7.76104296750993e-05,-0.055979590735426216
-0.01940390548126162,0.22429917102812863
0.018327319893097625,-0.14445514727919578
0.001369087502957798,-0.06374818806154527
-0.005644584340488237,-0.09626474265495406
0.0007225539692623165,0.006968442204953742
-0.0010983185183223517,0.20953612002613173
-0.0022542279841549014,-0.23873735261819848
-0.015906527886951384,-0.09009113330308949
-0.0009645062297220305,0.44176675492544537
0.025086829853142444,-0.20910819533062505
-0.016941298909443105,-0.19778269162774068
0.013559530111992589,0.26706045174817783
-0.0032267431267765452,0.03217332143341753
0.006426770538917235,-0.09226982807286171
-0.00013514496486991738,-0.051703726234403544
-0.0023909247488556403,0.1030576550300488
0.002786591052831931,-0.07733518388575934
-0.00230898199334121,-0.06534547558291849
-0.006576472101000355,0.20090225764563785
0.005207526758306233,-0.047385638364817045
-0.021064014699443336,-0.3067280252341927
0.023418531198971936,0.1697205495707335
-0.006493758957521836,-0.0734564299021987
0.007790782580219666,0.11925064327096013
-0.01362720693149947,0.1700040182145488
0.011409719155715724,-0.09793120683151264
-0.020677072055223213,-0.2795334447170406
0.017959548640421673,0.31204301355832875
-0.0015395182958271377,-0.21296352391881543
0.0044520333412370805,0.17721035751284012
-0.016596175137043957,0.1284311480147954
0.015126070958832637,-0.27556270497260976
0.002642063390260039,0.042301627384458466
-0.0011412686153421743,0.10407537480857451
0.0019700050371706727,-0.0680582172422778
-0.00917254872328458,0.14022786242487767
0.001242099717672716,-0.2610026047980856
0.0006777627485705298,0.24599359861984296
0.005633592907912397,-0.06334617130109926
-0.025512550713169636,-0.2883623988820338
0.026994741183693126,0.24787776824784158
-0.0006668650543354768,-0.05660654243154102
-0.001763836711388613,0.11156577719411909
-0.005741703459232008,0.05701087048869766
1.561736458351811e-05,-0.2570976586435386
-0.004943205165848044,-0.03367867458120971
0.011313488844850693,0.10028947996049198
-0.007429871686017644,0.19808739815356308
0.00043492596299839843,-0.003251745848937335
0.006788277699862308,-0.19808471447991396
0.0020863047512271397,0.07150613911945813
-0.011605077169913693,0.14539739645123317
0.006756263024726281,-0.05354736205204823
-0.018708970466981202,-0.3142482457253706
0.022694851106201917,0.17379970545811438
-0.0023210943567745575,0.12170114789323977
0.0013844304670949862,-0.01980139696717854
-0.003697841102600665,0.04463458174234891
0.001185418153911009,-0.01199808256279
0.004314239288176944,-0.09342263072419443
-0.005286086063336173,-0.1021219097645266
-0.018999088352840844,-0.11639586205755807
0.02277875214856303,0.2737487558714845
-0.004156454109425702,0.051415465870030874
0.0018417184419203462,-0.019009114149629257
0.0038016670234380582,-0.09091412028908873
-0.001799577894110373,-0.05641326360903674
-0.0033115949832171272,-0.04100339333905537
0.001512115280596658,0.016208062198718138
0.0012153276466217648,0.01575122756162831
0.002329034027877617,0.07899552572366811
-0.01804014574856986,0.17925807483859574
0.01802604381020497,-0.17839980458911944
-0.02551714530640207,-0.23571120092650039
0.016219048121759637,0.36112937604425405
-0.009821429888275536,0.05839160605150348
0.0009677320857896724,-0.3848535219634157
0.011747959969073483,0.07648214856971172
-0.0035174489104903635,0.25423239284390986
-0.016701882973335004,0.08852533765332671
0.02576459961700036,-0.2718863699505587
2.4866087764161846e-05,0.0006046693876385161
-0.0014530541380335734,0.10994179151846678
-0.0034638856533716696,-0.17563994384503748
0.005457361541309678,0.08173339329061802
-0.0002379679947564292,-0.007903181871563176
0.00022523219239741572,0.05942584012846116
-0.01878164799082619,0.16864696130187326
0.010081691521585855,-0.32871875552935037
-0.013846829451489441,-0.07861091523896668
0.010903056064553183,0.3669079135512435
0.0053762948762568685,-0.0396674415669805
-0.0047094527420626165,-0.26457205069717715
0.009651170882653402,0.09251335879401082
0.00035206898435387963,0.006486342586336835
0.00038513124795543725,0.00827018231054879
-0.012231301351858605,-0.11903688042525036
0.009574141224500031,0.07722849170803016
-0.00034352716060507464,0.1724623593656168
-0.010442900838777781,0.080492520186536
0.01272592204184194,-0.1120309348636676
-0.0015503057624224677,0.02265739243390415
-0.0001458443506935711,0.0017384135708936345
-0.0002878099881464055,-0.16588032941833683
0.003576684137863571,0.08007957814955365
-0.019869596587473594,0.20288304441695099
0.007345240466840006,-0.35623292243551097
0.002268343228770862,0.3006566827351711
0.007924468427201924,-0.21118476134252126
0.0002881878123786799,0.004357941618924099
0.0019196584604309268,0.04830245538916844
-0.009624427582178331,0.15476507656814692
-0.025162405462482197,-0.40118208029522273
0.03488567981094378,0.2674119299760067
-0.0017023903804047964,0.05297082646570323
-0.002276620926163577,-0.1478242042689546
0.0036837122835246742,0.11386604035735466
-0.005469635526244057,-0.13197982340271866
-0.014967641555364487,0.30984683609097646
0.020063926222049742,-0.16600403180187007
-0.004674378576754825,0.06658124023323841
0.005143174464636044,-0.12316354020837508
-0.0024911455516784327,-0.053395149953330244
0.0019410749516589258,0.03466471811832777
-0.0035301419416498355,-0.05380992384822387
9.680271462483099e-05,0.18344507831042964
0.0025128989355167257,-0.033617980765129195
0.00043471416126402514,-0.10699240730432408
-0.007397385533365699,-0.08161562492733786
-0.004703512279935853,-0.03171119543978332
0.008087838516276778,0.26473939383912604
0.0009641535893258538,-0.009934841819841429
0.003993354694471893,-0.11527325521235739
-0.003791589861536306,-0.06696163348095208
-0.00885542845774926,-0.07023767302923248
-0.009221275172525169,0.36938143646381355
0.011174423945689647,-0.061690705208777036
0.010242271002886626,-0.11006858059150952
-0.003843170500307393,-0.13284308768204472
-0.0026891963696899297,-0.02484905007234475
-0.011459702528286243,0.3124724874428638
0.015634423326455447,-0.11436891060113688
0.0007934182727453368,-0.1453200696638926
-0.0010334254512672021,0.1482069908357425
-0.006708436649595675,0.05994935170154067
-0.0018287316313011855,-0.29438018623899015
0.011251323631188158,0.18702808861322504
-0.000593061178745948,-0.08195285587284444
-0.002172163631050141,0.12967920209086184
0.0014094598212529212,-0.14350028903198636
-0.002179787116239153,-0.028536495099595622
-0.0021772996230570514,-0.021430218109864656
0.005968115871093214,0.13633449467968695
-0.005299502147442605,0.08108797264878569
0.0053374911108536515,-0.1284577389768986
-0.02571775919867495,-0.20371745431804567
0.025936604440211584,0.23484972650553618
-0.002842211657921347,0.06731137494503743
0.001424769063309537,-0.02201045893805553
0.0013667378882144736,-0.06648499962481416
-0.008083703983398229,0.140109636414023
0.007852793128041068,-0.10277979545997909
-0.00022034576612476513,0.007602192496943146
0.00040123777742936213,-0.047993175412186964
-0.013010755114768936,-0.14597469226220458
0.010413891839956523,0.08785377815141801
0.0013799621128633625,0.12524456752911972
-0.010414586615285638,0.10112183996650148
-0.0015316444301271344,-0.31522999002472085
-0.020824623596524407,0.42125379879496583
0.03375335660745379,-0.23284259851442124
-2.3242254618062988e-05,-0.053004398781278904
-0.0195151546470003,-0.17152518581795337
0.01963181474598793,0.17641708775745657
-0.006807241624644336,0.14038932233730603
0.006027061798122255,-0.07346356173875457
-0.0031690672096811663,-0.13647047454511138
0.0014218876218948444,0.017101678655447528
0.002738286059467208,0.0802841037413424
-7.894581981297193e-05,-0.01991882471680397
-1.1914166575568134e-05,-0.0007152647310192568
-0.01997391262926477,-0.18492403796184764
0.019429170197170907,0.23526570609112024
-0.002949215207776392,-0.12064334552790551
0.0029902844919883135,0.119288531062617
-0.017937586535941498,0.15697663811958262
0.01249513593157444,-0.3014062734331909
0.005200333936089394,0.0688148204637716
-0.0009966914151853597,-0.01961607827760049
0.001692265629579324,0.0439657848835807
-0.018596266376121363,0.20907027962565558
0.018157742067836234,-0.15892349440427508
-0.0032592580175320536,-0.12117972061519572
0.002517864930120704,0.1384700046192126
-0.013330938098350988,-0.22159732088237352
0.01463021125301097,0.16795936371092157
-0.003951492680691318,0.09124924271334997
0.003446063413438303,-0.12064188672065018
0.00011932413670775273,0.004106567914918906
-0.0023660008325368316,-0.046444157530008925
0.002499187121762079,0.05189720701935609
-0.009941464437398996,0.1644554436917288
-0.0008288258369067233,0.005602105499933121
0.01056504392502896,-0.11823487877747368
-0.007941175757102216,-0.15903041794847364
0.0023186520801192416,0.019237026912469733
0.0024197370189139237,0.02465961223898586
-0.0014313709923642688,0.18579291593366368
-0.00279334526120071,0.024527301672678904
-0.004613671266462429,-0.28261597133406074
0.01066901028034891,0.21739422024839894
-0.004656849647628838,0.0534231837949121
-0.005546283828518441,0.04097642929382328
0.010959037791972458,-0.10892868667058898
0.0008111460728948619,-0.06679107546181294
-7.265280628791142e-05,0.04547041841742125
-0.0006345677762904864,-0.06739660390922647
-0.015022844812238735,0.22091353505131986
0.015340243385830031,-0.2127211632539964
-0.006015460818297771,-0.08009678465972739
-0.0055668453293534,0.27046130347550257
0.010464524661577844,-0.21423807214989743
-0.00444542236895499,-0.05228066457269145
-0.006950597978435371,-0.05059511546820572
0.012748905667009668,0.188101824828023
-0.004385650684412692,-0.12404348776951167
0.004738139659252036,0.0985462255216179
-0.0017909782503703693,0.058449672867845366
