-80.6015548527756,-93.78727630220823,-78.58687695585621,-82.99576041845059,-82.20986350149215,-77.77555004185056,-93.51124156154421,-90.8993408740628,-86.39825639553379,-123.30488869011495,-78.9366007474502,-97.80623690617847,-80.8221362501975,-83.09678860935742,-100.12171596265004,-83.90372298242258,-127.49752242457232,-81.62001118583142,-81.98324386311398,-80.14069103941432,-73.645582069611,-75.09789835587607,-80.53459646836575,-70.73123516393835,-77.66174005659411,-70.92294790143691,-64.18911010765336,-67.13203283288334,-67.74946926326096,-70.76750279641976,-64.94150552816876,-68.48273293643501,-57.37592301590883,-65.81896141299568,-64.68375246110415,-57.05397148580002,-68.5261106494107,-64.76249614088127,-70.31026075739894,-67.02077599331506,-67.3580765360058,-64.17710796363522,-70.71191285140023,-78.32625978346391,-70.03273032854759,-78.43054044671008,-75.51470510630611,-72.92963851879102,-77.6096279585652,-86.65710084175356,-89.64853361496999,-103.2493297218443,-80.49751251598109,-113.90241622968347,-102.1007241100433,-82.79172631808754,-86.46481228932461,-79.02492158322117,-108.61975721258658,-82.66542473435102,-83.90288930240443,-94.66487877583161,-79.71476668168097,-81.40105483877491,-85.42769241438859,-80.58727625583984,-91.72162052232387,-79.54371573319814,-83.10161815735462,-88.90836466542814,-79.33999151160681,-88.30844406026253,-82.57096563731483,-82.03500194853261,-102.78811946419125,-83.7278311432049,-83.63089817899025,-87.78251234855796,-80.72208803230885,-98.1485491261173,-87.07369602991503,-96.61543746088681,-98.73718877121894,-85.84787649090197,-91.17547199232774,-94.62915369552677,-83.48131538274055,-106.70983355023267,-96.72683818581899,-86.40008048875983,-96.88226253455628,-84.20660324016288,-97.01100285333901,-88.65536367022686,-92.23736933603408,-109.33478079513196,-103.05673163753183,-87.8943728322341,-87.60832215470441,-83.83825495114819,-106.14162107090897,-84.23475097612965,-91.00628545581304,-93.26918354420073,-92.96496989712512
-95.02070086436832,-110.05788985013493,-93.10043983246428,-97.64680831784321,-96.43488711005412,-92.23772191184489,-107.11074586253142,-109.37562552869933,-102.98088901495015,-125.03009552677275,-93.4618302738113,-107.59674743653272,-95.63988935195351,-97.76769187579374,-111.10349640558542,-100.41193232724923,-113.66723385460298,-96.88278137301876,-97.04059784546678,-101.61106859925356,-93.34425609172122,-94.32153698692136,-93.49877866263787,-89.59789071459645,-81.11358227569153,-77.80587188802838,-74.9799799724305,-62.99533333890338,-58.459087541387944,-53.05574611165794,-51.84722539131013,-51.89299049254031,-60.86928386242314,-58.87213712277445,-58.540046531334966,-60.39127093631231,-51.90902035182567,-51.788822581769516,-53.2677484289676,-58.490816549148086,-63.17124250658077,-75.11046160616601,-78.82890600553141,-80.36342930773189,-86.76051929789205,-92.49499148842844,-93.36925417530398,-91.92536564155107,-99.29982616000976,-102.91806574342189,-106.3957946620227,-108.39598381875157,-95.60036577335404,-110.28057083975912,-116.62818470695896,-98.46219257506709,-100.00314799998577,-93.27539063915614,-116.94267812148391,-97.46482731171936,-98.59259042173143,-106.98995439664085,-94.21144527656261,-95.62876777794338,-100.78080598466826,-95.55589411183463,-107.24906387856143,-93.82863660543707,-97.35862124717521,-103.70625822068264,-93.92103755616596,-102.89617337893092,-96.88571297080966,-96.32686696277128,-116.94817166697152,-98.19893715648558,-97.98934528947814,-102.38507375667325,-95.1849079503691,-112.29095125733694,-101.25395989378639,-110.97004155001478,-112.82259129717546,-100.03214886572357,-105.85660974973254,-108.93003831155812,-97.7484249337009,-121.90956724015894,-110.44461530407165,-100.8611633469986,-111.09661745765334,-98.48490784949162,-111.31740282434427,-102.84045583857346,-106.75968834380016,-123.16738994359997,-116.82135477694801,-102.1562221865579,-101.91505748689951,-98.0936286249006,-120.5183660907848,-98.51504127240136,-105.19227809488083,-107.48661775497652,-107.14467346136024
-96.33257655609174,-109.88537591293951,-94.12904956998325,-98.69139146628044,-98.00430821558855,-93.47891005494348,-109.80199828076111,-109.11556491369856,-103.01756691348226,-123.28561873531342,-95.18108645192059,-111.03482461654522,-96.15328327825593,-98.45421277753923,-110.72477209896421,-101.76829837045054,-112.15543805749759,-95.58052764002323,-94.85903857207322,-98.5087432892942,-93.3204942176779,-92.62492932688248,-87.99742646466197,-85.11547035566309,-76.53214532086837,-72.37030671809494,-68.55111305751417,-61.590349821200114,-56.91574065168017,-51.04065561330701,-49.5085844870843,-47.24180988324002,-45.069871388168856,-42.357003247750285,-42.38888057761748,-45.1214373066848,-47.29996541243394,-49.571631177094304,-51.19989593363315,-56.94754763212827,-61.71096754707061,-68.74047863886055,-72.70416103219488,-76.39299658454577,-84.59592566894432,-88.23354109063119,-91.51267187173696,-91.70826687216996,-98.18751481270958,-98.63796404300703,-101.59806754551597,-105.8123452908761,-96.45397528017139,-113.45364527549049,-113.75157348733208,-99.10786478091399,-101.53438193610752,-94.6872416398991,-120.93151275590378,-98.20360465758674,-99.57835721243796,-110.17155072550041,-95.70938284093674,-97.149053292284,-101.4744325163217,-96.43758319622457,-107.69524061573449,-95.10041037835448,-98.5738261628358,-104.4632803159351,-94.93862158269282,-103.84211042717638,-98.04452162112774,-97.45326850997978,-118.0168630097841,-99.33219967096605,-99.08303009219948,-103.39796680691836,-96.23673830000237,-113.54445486696508,-102.30070964394133,-112.42495819249987,-113.82046327016971,-101.10814191585445,-106.73095670625375,-110.30537746718747,-98.9179238326335,-122.47598559315774,-111.62088205245077,-101.84846273840634,-112.45307833692951,-99.63210990227553,-112.35242989105325,-103.90406116894295,-107.76099001403213,-124.05041290177181,-117.7112757916288,-103.26470446042467,-102.96719120238414,-99.15792486330608,-121.51746436925713,-99.59460660944583,-106.27414104272412,-108.54077116000954,-108.17734857365197
-98.540697981477,-110.38320563647737,-95.952770182629,-100.5638646180533,-100.63691442577736,-95.58427758748701,-114.74841287535423,-109.39654982254113,-103.54272285705136,-119.90885730540631,-98.2641901712982,-116.99389087873601,-97.40949422150112,-100.28421158019117,-115.88371091137603,-105.19344852271507,-111.52864326686222,-95.40630787332819,-94.94762570956205,-100.33920164925314,-96.35690950886543,-90.97759140083627,-83.91224329062854,-79.42615383433915,-72.84790224859319,-68.45472439944857,-64.29195241519697,-58.955544119798375,-54.100207533894775,-48.703917356350644,-47.22228729806772,-45.91969516717836,-45.71984494075578,-48.54805268706646,-48.47281794801029,-45.72740049505856,-45.8640213515071,-47.254815943785864,-48.76691269663247,-54.105003312320164,-59.04031046865952,-64.43183445914491,-68.61417303800182,-72.95937174934542,-79.85107403754081,-84.45319000178019,-89.87850067746407,-93.69871766945523,-99.0373165050739,-98.21696800588066,-99.93776419077575,-104.68621118167839,-98.32362227718905,-127.37826792791068,-116.42450018096184,-100.40950333722392,-104.24256320192269,-97.15090104067585,-130.22797997227022,-99.54044123688492,-101.27163726328394,-116.45121247969848,-98.24407604784057,-99.71822155416751,-102.91032108454897,-98.08929853529307,-108.8460138265657,-97.24657962065822,-100.65031822651669,-105.96383288915759,-96.7534834185933,-105.56891640060502,-100.01167449952194,-99.38453513370402,-120.11467252391748,-101.31435386933525,-100.99250980174168,-105.15701166670272,-98.06073801135183,-115.73988758209325,-104.1165891027765,-114.92971820903722,-115.55067149715421,-102.95856183810662,-108.31561521361344,-112.6373305270055,-100.91859308353594,-123.70066983249865,-113.58631274378635,-103.59056443751024,-114.73000243922704,-101.59496477262843,-114.16251534578359,-105.73662471229996,-109.5360342930638,-125.69679014769966,-119.30230035869484,-105.16666983798125,-104.79796762490375,-100.99862689083749,-123.31984856827057,-101.4554348632748,-108.13901248604877,-110.36533833935002,-109.96157847498722
-101.68215446664725,-112.33993148109124,-98.77327831209728,-103.51372251148288,-104.28782297252644,-98.62404733262473,-122.05028318949644,-111.0757770608491,-105.14630222986413,-115.37827882148294,-103.16215106724408,-116.03282187968097,-99.7563707877703,-103.89572441877598,-111.51112446966158,-106.75966559995311,-104.18280086095677,-96.41529832909828,-97.68992928743182,-106.42931694383739,-98.00948536210397,-86.90338613538407,-79.99057780594924,-75.08417036436425,-69.7816988396912,-65.29724559500244,-60.69033482410097,-55.34300898858944,-50.33696678585183,-46.395935365475374,-45.87443081773203,-48.45558951890319,-45.542811874928404,-45.822316709043484,-45.8203839901983,-45.58225278544263,-48.52061418296704,-45.84916558009774,-46.374829754302866,-50.346612600121794,-55.43529117815321,-60.81049058219317,-65.40213731289337,-69.98252899483934,-75.49387541871853,-80.41497105779388,-86.28164675456733,-95.74104272177627,-100.84267022048549,-101.14748837172867,-99.96874308323429,-102.30097717155743,-100.93269091645645,-114.74494929857791,-127.70546791004044,-102.68600355153427,-108.02570907652475,-100.82088198219559,-120.06042197460201,-101.68012490750469,-103.7933547033056,-129.06871351508488,-101.84989712642005,-103.3478802153526,-105.55525699031517,-100.83988206860047,-111.20404970932505,-100.30788128205118,-103.66664133101554,-108.58998435562981,-99.58454711632251,-108.29170672739886,-102.8549596692871,-102.21486897968052,-123.76583900751993,-104.31700552082714,-103.87196409297215,-107.80768202462272,-100.79604619464966,-118.9105913291123,-106.8205413133669,-118.56038464596341,-118.08479293958897,-105.68676362341145,-110.83854889690984,-115.97785741356549,-103.84510401795504,-125.99087508260303,-116.3390490619521,-106.26490334710546,-117.94151869699668,-104.46913226347857,-116.89818073795297,-108.44727554683642,-112.27889366919547,-128.26472477078534,-121.7461936738452,-107.96436054782967,-107.54844198574246,-103.7386067720741,-126.14968137538098,-104.2132433990845,-110.89737337080494,-113.08075677637288,-112.61172148438816
-105.84720293763938,-117.12811146645235,-102.99025895582902,-108.06030172818625,-108.70578131873151,-102.77041009630905,-127.0608284360935,-115.7038010318729,-108.77609030463427,-113.31681373150049,-111.02015355796351,-114.38743068995122,-103.80059344586408,-110.78919212880044,-105.01695004683144,-102.18818972874517,-99.85993785945712,-98.4480028183325,-105.76446809296033,-95.4379391329852,-88.18245039523988,-81.48670586739242,-76.05913373807849,-71.51725810415567,-66.90303809579984,-62.341289767869135,-57.22887279279574,-51.56306340460831,-47.10170667089027,-46.073406972081386,-48.72954616307954,-45.506345776838984,-49.477001959881726,-52.35504111921862,-52.367662457025766,-49.33713317273764,-45.49950103241302,-48.730660071475,-46.067337631964406,-47.15873524656523,-51.681045763056886,-57.35823182073237,-62.43114801113183,-67.0881713673277,-71.74436476020819,-76.27456201557366,-81.33803850665531,-88.48097091682513,-95.46119193267037,-114.57640389594702,-101.65244295613488,-99.78836411716517,-102.03367499206595,-108.62536341244711,-119.40510342374381,-106.70695804414808,-111.85101173060164,-105.86641878599269,-116.42181931179464,-105.05645483394818,-107.4588481854706,-138.82627716142684,-106.53926545665243,-107.91029496044487,-110.4315804777106,-105.39997945429806,-115.55615526857918,-104.3586879590751,-107.73529191934006,-113.07717113922189,-103.88207794939439,-112.32770507300123,-106.7233344740467,-106.12565655016158,-129.97802384203658,-108.68332563274414,-108.0166562418121,-111.67778661439681,-104.7407052821656,-122.81788714313083,-110.62365999548797,-123.24701226498178,-121.53544740117488,-109.49264246906138,-114.75737232528192,-120.39030270514452,-107.88425067060825,-130.11020796503968,-119.85678549813682,-110.22641508013325,-122.09564180229737,-108.44878898433436,-120.83887057686536,-112.24421098469986,-116.37896209092187,-131.75615473043038,-125.24379258817511,-111.8634067146376,-111.49325142687898,-107.61735989540705,-130.39979412156188,-108.10050273745466,-114.75717581285755,-116.91413510812876,-116.34630891560602
-111.36685697536537,-131.4053746048789,-109.47444423147229,-115.33024973251797,-113.37795495381872,-108.57940801718658,-126.1609971450905,-120.31704893847866,-115.46138899618776,-114.00120264705043,-127.41177253701176,-118.67351154550597,-112.43295961138557,-125.46970092439514,-102.5391551716993,-99.77726608097885,-98.76342660064701,-103.38225508897838,-105.10357123080104,-89.00280091697249,-82.29258382709764,-76.89701878405357,-72.38940943004296,-68.17784457650275,-63.75746878959512,-58.99470274097947,-53.607111548682894,-48.44855626202382,-46.26314627380775,-48.394829495533415,-45.86789859819713,-47.19060853274743,-51.24013860818813,-63.88707353782295,-63.65672797976952,-51.08585330847119,-47.14750459412056,-45.89932161242753,-48.34978941471231,-46.291380667091595,-48.54887012929516,-53.723102698944444,-59.06990771515761,-63.8826257564823,-68.27600605872998,-72.49087817645675,-76.98123727069144,-82.61982417972554,-89.21184647900691,-101.16869978318985,-108.17553790803225,-99.18864189588525,-101.42271526400987,-106.52469401166861,-114.75968979390635,-116.19120061705367,-115.30135101845623,-112.42988337150003,-116.62853061739854,-110.38990129584147,-112.59853825702102,-124.80229335483128,-112.4635621855837,-112.93242602976295,-122.08724467608107,-114.13886850378293,-122.70688886868558,-109.62413262152091,-113.06317880594102,-121.61399062525975,-110.8428768902179,-118.15873094517946,-112.0291998245505,-111.55750819614481,-139.81235571273737,-115.24597311266211,-114.09678756396694,-117.65404979515922,-110.6538209465167,-127.21995734855484,-115.960366902792,-128.58776484579587,-126.28592828512967,-114.81162344399506,-121.26930808322184,-126.02292841657318,-113.46106024251608,-138.40989845544794,-124.06882376209072,-116.3335860411283,-127.2469671028943,-113.98772376095053,-126.5645237322631,-117.56325708629008,-122.80139253964916,-135.79712312673254,-130.0315316141415,-117.33540278341215,-117.24576448350129,-113.1620319455334,-136.85724404302394,-113.64839246115535,-120.1555091517708,-122.34942236532999,-121.62924956242533
-119.86411020955177,-122.17502161928793,-118.5968583104223,-121.69159283724767,-118.42879083583449,-118.75239315016614,-120.20099560838315,-112.59224416112292,-112.5780606240366,-116.36066452403617,-129.0719599410485,-118.30904659254728,-112.40928409900752,-107.01547275506356,-101.80410648893462,-99.9594812114525,-101.24520353747721,-107.66305005578124,-92.86046763638872,-84.48683128278739,-78.3403855102098,-73.31028721455363,-69.13218260893703,-64.86670878221345,-60.13357762029841,-54.94272265402315,-49.7413711166159,-46.341542980043926,-47.12118028567642,-46.49842396391094,-46.487082077624464,-50.59020436389745,-54.109210378958046,-64.67526577688788,-64.36906129181934,-54.04271871974797,-50.47920055569367,-46.466610604136,-46.56468992892535,-47.033382755041195,-46.33928650638823,-49.80180269277823,-55.0082820492695,-60.231515826611954,-64.93766274810531,-69.20808187405139,-73.4778284408171,-78.51405684424918,-84.32979478193744,-91.87619352897846,-105.07211583249772,-101.65938373406522,-101.79956839879418,-105.5189607296538,-109.2693917149825,-115.50099834702615,-119.08759368648612,-121.03834302634303,-117.68728002372244,-114.06382012733494,-114.68193304670861,-117.66638318307957,-121.44250534091341,-118.19361142644014,-120.70884040523156,-123.29607469174758,-122.71654057916594,-117.1843648104495,-120.68082242628157,-133.3708761881569,-128.40509283093579,-125.87007682099372,-120.3925361697827,-120.17709009668002,-143.41677417908534,-127.52646545033612,-124.54054468636186,-129.93627619362817,-121.76514782274401,-134.0037222714407,-124.07555156353956,-135.07167198383985,-133.63684603627743,-122.85173404194575,-138.00678321072192,-133.71245679111215,-121.94538932628889,-145.65990223245504,-128.77927664088836,-128.25634542976098,-133.87496870550518,-122.58308903856329,-135.69316528039477,-125.58164559222122,-136.03190064020762,-140.3203482703144,-136.30343127716796,-125.89157098293087,-126.82012650664078,-121.9949275559436,-146.81563532496673,-122.57923119903715,-128.31986389779988,-130.79687013920557,-129.75836634468268
-129.09795165105407,-118.71436594027536,-117.62135504485038,-118.85370067510577,-128.5397428298319,-124.1369914005449,-117.09529629465473,-109.18715704162457,-108.61578727469248,-116.8026113754313,-125.91261191298501,-110.15870193280139,-103.77102895401153,-101.06577013603871,-100.96407169315775,-102.46613776899667,-106.40232374018964,-93.47751294399474,-85.81411164994697,-80.29876995473461,-75.12145682422597,-70.32836142591466,-66.16622398895474,-61.55487294566371,-56.222522149198745,-50.70777311410919,-46.46446743220519,-46.082234288803726,-47.86689277167145,-46.296104646068095,-49.07460737916897,-54.0925234569946,-58.191956403325094,-63.08688091254392,-62.97069866445321,-58.201337230120686,-53.95516995144426,-48.97605859254324,-46.294501517075666,-47.95378584361417,-46.043537892451624,-46.4943206461474,-50.78974308741208,-56.342530321442055,-61.6528114643586,-66.24980823112182,-70.48199128586222,-75.13509434252722,-80.08932197875914,-85.75165948195114,-93.74343096638361,-106.2207770635564,-103.97377770660727,-103.94409426670286,-104.25861600832502,-107.18332025934865,-115.91615536543593,-131.1663482606496,-116.68175614475223,-110.9527898719179,-111.8076326693849,-115.338468680292,-126.36819845934858,-128.35584685418797,-115.54399156685209,-114.5268904152581,-120.09922952097693,-130.22459352093884,-137.93609569566834,-124.96394020085117,-120.76876240843058,-127.8462433944122,-133.0910600646669,-133.36249881525572,-147.85083227018941,-130.03325561132962,-135.07810347567857,-129.02371966223564,-126.43554973072332,-138.81825941665568,-143.90427820480545,-149.16953817196338,-138.72053810532952,-134.99639022431663,-130.29034532671687,-146.19210112747643,-149.09265786011193,-138.09268994787277,-133.57582769455678,-131.7184859819022,-144.65906027191662,-148.74365611395703,-146.8429179880315,-141.70418412699317,-135.6989038535917,-147.05849218758092,-142.90608473162467,-149.7746520484771,-142.75831349990975,-146.22684222632145,-148.61741752186973,-144.5348031476655,-145.67965417492704,-149.65866287072777,-147.83148168869326
-118.67677930877963,-120.3367237326112,-117.29030481308362,-119.67375314542909,-123.98284341409439,-114.98934776720083,-116.55798542045517,-108.93239621019491,-108.50350257502876,-118.85981121712484,-114.94100321568163,-107.1264700292794,-100.53902819634416,-98.2943056207135,-100.41192563137224,-107.63828916889672,-97.62561001549246,-86.96132629205343,-80.73500928579321,-76.2558482000754,-71.94784813682973,-67.41931824297303,-63.11476823346975,-58.11183437214669,-52.42012821083787,-47.48390068175799,-46.006605467704574,-48.709403383347045,-46.01362332882604,-47.70256010204332,-52.522218858304186,-57.66112199247672,-62.874592188138635,-64.13304104965961,-64.08562294116419,-62.915046134818255,-57.55706228862921,-52.40754605744877,-47.60080404086102,-45.99289060250285,-48.71283222331654,-46.022961723136675,-47.57850071899591,-52.55961380691198,-58.22549854565142,-63.199213117625234,-67.52156130325075,-71.90316255008551,-76.24042209955496,-81.06436084627241,-87.55596381552195,-97.98271276903954,-108.07814204982272,-103.09948492262527,-101.5775838398651,-104.70322522355566,-113.88376847668607,-125.50598604424914,-118.63392107312922,-110.36913885634108,-111.02868154318848,-116.11312236416369,-115.7139775770195,-123.61452168482577,-116.66162098951185,-114.41211253297945,-120.34571468683072,-119.42488222865904,-121.98527423488918,-127.66506533327417,-118.53775407908493,-125.19558338301918,-122.14958699290669,-122.02099069249527,-135.14179204433785,-125.05599182040994,-127.06414847077262,-124.22000307555106,-120.10293248237808,-131.05047818290953,-135.06762821158134,-138.20192959931342,-134.5228223760414,-130.2673881867774,-127.76819999747374,-137.11151299791484,-128.57153374816966,-138.66595880949723,-138.36490732609664,-127.00964938749993,-140.9155224521885,-128.50988047782357,-140.543752199605,-136.6450496887946,-132.29114343502627,-144.6967896462504,-141.68744697989982,-132.35600324210682,-132.21532374678566,-129.5152260031498,-146.83334058738888,-128.549997604252,-138.0363972666608,-139.40604717579055,-140.21357748600846
