8.815082762280522e-13,8.808735774661112e-10,3.293327580290669e-11,3.200333638208526e-10,3.614393657127234e-11,7.640166471174862e-11,1.5497979571540523e-10,7.242707254216079e-11,8.455293184649947e-11,1.3575450080598487e-10,2.002991087054418e-10,5.4606622242698425e-11,5.848624122114529e-13,3.1831210348374042e-12,1.0083068069861787e-09,1.4742773903508393e-10,1.3730277079887022e-09,9.718407836155512e-14,9.202727735729927e-10,6.094086298210141e-13,2.685489493949525e-07,1.2202235195197876e-11,1.868725157129163e-08,6.16886791542509e-11,7.635462005682203e-11,6.971016225075326e-14,4.5516265611854065e-11,2.3461546751007566e-10,7.741262489781766e-11,3.013625964495886e-10,1.2192350006670615e-10,9.44917130260841e-13,2.92127105612865e-11,3.092888284919135e-11,1.1279442028242484e-10,2.224342180641764e-11,3.796712916453177e-11,2.5187243100822396e-11,1.0529657822510968e-10,1.2323257354625683e-11,4.609329380068976e-10
1.1554703853696077e-13,1.8586447362100976e-10,9.422199913865448e-11,3.507273908363649e-13,9.825294783404181e-12,5.9128591225340266e-12,4.7016481447417716e-11,6.76058825356468e-11,5.972978812514248e-13,4.4518046439753823e-13,1.2858948174943838e-11,6.117359131766877e-12,1.815745218359843e-09,3.3320618201525577e-12,2.9704497055977687e-09,1.6560189663606168e-10,3.2235553463749526e-10,3.454642749954221e-12,3.424289128838693e-09,4.322935390789488e-11,1.808024352855653e-07,1.59212697134554e-11,1.3690801439930349e-08,1.2275392361475884e-13,4.3640478281266665e-11,5.699856862353196e-12,1.968340086767098e-09,1.2529189749680107e-10,4.691890372325281e-10,1.420215168284841e-10,2.7971750765473614e-11,2.4408586970794004e-12,8.23710471511172e-11,3.739795742096014e-11,7.0631253061821e-12,3.469712788416888e-11,9.80689283803724e-10,1.760408610520969e-11,2.338106475415949e-13,2.7091061495547204e-10,2.2394046794859224e-10
1.1722485074848133e-11,3.4445849496149067e-11,9.46275192070101e-10,7.463425645067904e-12,3.404006452721241e-11,6.48996864506771e-11,1.71341540625294e-10,2.5927982506686893e-12,2.2514434243530004e-13,5.481976492243148e-11,7.160059848770181e-11,1.024961601550533e-11,1.4344562793078266e-09,1.60742994615962e-10,3.4943128982013805e-11,1.675620342955966e-10,1.4646385711334743e-09,6.455147330930984e-12,2.339914569742274e-08,5.057741685754768e-11,4.0224569587520404e-07,1.0520974942896689e-10,1.712166641625382e-10,4.6208073795198515e-12,1.6238317816377296e-09,3.752884489830766e-11,9.775911037346984e-10,3.3927140946760534e-10,6.058219798228985e-10,1.6889796148920693e-10,2.7374720909935974e-12,5.1029533221168516e-12,3.2906243737604673e-10,1.3228230770486252e-10,5.740906509376966e-12,1.673136782936945e-11,2.4655304051051834e-10,2.590956567086022e-12,1.1590611361570723e-10,1.7680237708551235e-10,3.356501699863149e-10
2.967644891651361e-11,6.045227497824955e-11,4.83312752100727e-10,3.341916885078971e-12,1.6389671799002654e-12,3.600202410542704e-12,5.938175858825042e-12,4.445624880797355e-11,2.7107492884699916e-12,2.565240771861969e-11,6.820061722988506e-11,1.1735811193100374e-11,1.490369130710824e-09,1.9494911260002848e-10,7.844489381183414e-12,3.7129931749256086e-10,2.4825018689724135e-10,7.149767892218793e-15,2.3377384010480482e-08,4.749117864592488e-11,2.4734422699183717e-07,2.082162231822502e-10,2.7085341410288617e-11,1.0038294791933684e-10,5.957378530068304e-09,5.266423018705142e-11,3.98379614150559e-11,6.378386448324635e-11,4.032546885436363e-10,1.416444707678475e-10,2.0915454804358696e-11,1.4064574726131969e-11,1.1075570728168972e-10,3.1687737413957e-11,6.840725234122282e-12,1.136497766177763e-10,3.712982886665914e-10,3.1447320338208793e-10,1.684332598976086e-10,2.1761503727279784e-12,7.148540384351316e-11
3.647910688913938e-13,1.1254641645185633e-10,4.273787360510887e-10,2.6639730629851347e-10,1.2311997598669118e-10,9.636672782264878e-11,8.690864660388187e-11,4.2568137713163095e-13,1.995397954834902e-11,1.0400946090156097e-10,8.980738088312777e-11,6.885614106970211e-11,1.5903279970619978e-09,2.8609726501688823e-10,1.7294796384280906e-09,1.2745018059745225e-10,6.222454146276633e-09,5.123486813258618e-13,5.4889015923375535e-09,2.0850485688241533e-10,8.174151259420757e-07,2.5835730010641967e-10,3.095120544453243e-09,8.271290005226743e-11,6.092424143957839e-10,2.1541638101937962e-10,2.9014534103643446e-10,1.7139210544238153e-10,2.2236030917702378e-13,6.454592336339438e-10,8.158821532795923e-10,1.225285085098386e-13,6.244776872172208e-10,1.2669864180350897e-10,1.134583608839572e-10,1.310412328101978e-13,1.7850302547663816e-11,4.949403726088157e-11,3.3995287460587386e-11,8.671098834239101e-11,2.99810186550975e-11
6.092600094060493e-11,1.184968097875161e-10,2.4327466265758614e-10,2.4685493423186214e-10,1.960077931231991e-10,9.996781791179292e-11,7.111368697151221e-11,6.130984437964208e-11,7.745940252595248e-11,1.575680956043729e-11,5.87472562703606e-11,2.4965607215533662e-12,5.78277586746265e-10,2.9384312583597546e-11,9.545885143164291e-10,1.627908483128517e-10,3.4700860234464473e-10,1.8555829029364466e-13,1.3339211097687101e-08,3.186169248490714e-10,7.847762407055506e-08,8.406188220859084e-11,3.8483710116781264e-11,4.96884657883232e-11,2.3077245628633677e-11,1.6772306091887562e-10,4.0143009691663475e-10,1.8040250148900773e-10,3.467485877576487e-10,1.3612357853119714e-10,5.318691341584431e-10,2.6837621694441723e-11,1.0337922336759004e-11,3.2020909202982874e-10,8.265041951341897e-11,2.1459775891126497e-10,3.324355643152825e-11,1.3054223522408617e-10,8.267126094197467e-13,1.1794443449613667e-10,4.8976573199387474e-11
3.2483604864022e-12,4.6992352941941264e-11,2.4756997796076075e-10,6.681397900214276e-12,2.183835929080097e-10,1.2179878069119924e-11,1.5643021354930015e-12,2.7653788879777975e-10,5.550935816588157e-10,2.0778852467980567e-11,4.1326464331606137e-10,1.6680001467299203e-10,2.418607389592949e-12,4.146039837735324e-10,3.4975423432484645e-10,3.0677271944524004e-10,9.139272193511752e-10,5.868984231455545e-11,4.973388859210046e-09,2.7579614515304787e-11,8.661367612464489e-07,9.454355587821294e-13,1.6289484814106449e-10,2.9731978975699947e-10,1.4438711033814612e-12,1.688766345374225e-10,7.558040058267052e-10,2.4990477796696343e-10,2.2308259191880854e-10,2.9293313498644716e-10,1.196670197640092e-10,4.457399304159395e-11,1.5783745998401456e-10,5.961065859179001e-10,5.0861984651319585e-11,1.662103348471995e-10,3.0674484094213894e-11,4.003834006199661e-11,2.338674665097001e-12,2.024743404257865e-10,3.062668482158654e-11
1.2281925649809786e-11,1.2209011076585472e-10,3.555789262600762e-10,1.2048923823964857e-12,1.380110679439015e-10,1.2610628287253142e-11,1.4371757059101078e-10,2.115400860246736e-10,8.502832081863404e-11,1.0352870714776746e-11,3.478858626403154e-10,2.0015801035826801e-10,1.0572721389658176e-10,1.8130822565442854e-10,1.1377577249809314e-13,6.995692929603127e-11,2.5872305367981137e-11,1.1590685191155874e-10,5.358144444524043e-11,9.213556414978738e-12,1.0033158754964535e-06,1.0088356045303545e-11,4.109485017232859e-09,9.26115658025169e-12,7.680379661337309e-10,2.8137664235016082e-11,2.5906441383275e-10,1.0635476974143183e-10,3.53709430215961e-11,1.0697227214115155e-10,2.0714616360285974e-11,2.0910525933245657e-11,4.5586871344154495e-10,6.291371210682182e-10,1.0205812980052622e-10,8.295251576455382e-11,3.5010286260506853e-10,6.714173842122237e-11,1.314035327478311e-12,3.950677819642628e-12,2.3180589270246916e-10
8.883681021841219e-12,9.541313019831617e-11,2.361250957376461e-10,1.0568475124322949e-10,2.3351206217529072e-11,1.374494438859475e-10,4.257607104758715e-11,3.775831165621235e-10,1.883419394252305e-11,2.1152526652310254e-10,2.0205145828040923e-10,3.8226278437469075e-11,1.5675547290406292e-10,5.878061471381654e-11,6.404084535315181e-10,1.7441917337042496e-10,1.6891459923567317e-09,7.307526389843553e-11,1.4853275638448072e-11,2.1495735388527482e-10,1.9497793009202096e-06,2.7550807660859467e-11,1.430872032140265e-08,1.5346518048419573e-11,4.647292991168704e-10,3.728660441809556e-11,5.266936399817164e-10,1.4380434041298676e-10,7.777842996456439e-12,7.118163354261456e-11,7.880431122069668e-13,1.7760316289689308e-10,1.8321302299579596e-10,4.846226513446939e-10,8.99316481644499e-10,5.371997542567702e-12,1.4939288912048198e-11,8.641779163882296e-11,4.732201388349562e-13,3.8091882762150395e-11,4.9665887010686e-10
8.645934714617796e-11,7.253956188703764e-11,2.6028294223645626e-10,9.874939365450818e-11,3.70019459259039e-10,2.2023587511947325e-10,9.324700507907127e-11,4.135974578401378e-10,3.7463111547742645e-10,4.5621123513690484e-10,7.154301727773786e-11,4.5741120155780736e-11,4.201880744674834e-12,3.944274261408314e-11,9.794281930111648e-12,1.3824850859109112e-10,1.2908639231794874e-09,1.236492033805081e-10,1.655085721280678e-09,1.1299616033171506e-10,2.2658495043578803e-06,3.019997102842712e-11,1.5472332547764197e-09,7.552492719945113e-11,4.0272042611803036e-10,2.2975053216972145e-11,5.2163471136748127e-11,4.74769940768647e-11,5.637384013956939e-12,8.575448588118263e-11,1.0850636059518466e-11,2.896882067104959e-10,3.367202597424053e-11,4.797680980935645e-10,1.1140092012609573e-09,6.45906986111899e-11,1.6584891263742065e-11,4.13629464775611e-11,3.759868269569866e-11,4.1531364058830445e-11,2.1511871491458793e-10
3.0931285723104946e-10,3.495342371214766e-14,8.016974589100757e-12,3.510275694797342e-11,1.1511108842499208e-10,3.1927820346286363e-10,1.4266460042775475e-11,3.493216844081357e-10,2.123206485110017e-11,1.5371968907210353e-10,2.7715402763837587e-11,8.230979467852108e-11,6.298223477907689e-10,2.96697330414918e-10,2.8874281766253847e-10,1.6007434034442996e-10,1.5373365683926832e-10,1.8812317487764954e-10,1.0623079937630892e-08,1.3185511820626357e-10,1.3140364105612085e-05,1.3185511820626357e-10,1.0623079937630892e-08,1.881231748776496e-10,1.5373365683926832e-10,1.6007434034442996e-10,2.8874281766253847e-10,2.96697330414918e-10,6.298223477907689e-10,8.230979467852108e-11,2.7715402763837607e-11,1.5371968907210353e-10,2.1232064851100146e-11,3.493216844081358e-10,1.426646004277547e-11,3.1927820346286363e-10,1.1511108842499208e-10,3.510275694797342e-11,8.01697458910076e-12,3.495342371214749e-14,3.0931285723104946e-10
1.2597221276611527e-12,5.247284453654019e-11,1.2243778691985322e-11,7.958597729645933e-11,8.897171643944643e-11,3.2632991122213543e-10,7.231956658035743e-10,3.365411466912382e-10,4.395492419599605e-10,8.828099427771911e-11,1.5153668282142435e-10,8.368711234065086e-11,2.845398419066547e-10,4.592691831272709e-11,4.7153357210531204e-11,6.225166061966432e-11,4.81733134258962e-10,1.4176031745082256e-10,1.2395601245295783e-09,6.958064176317699e-11,6.4386748952073324e-06,1.9079089297537107e-10,2.558277747513873e-09,1.717681405412161e-10,1.4511992695744908e-09,2.785231678446888e-10,9.339345622809817e-10,6.530183685091534e-11,1.19098218216423e-10,1.4594182797967044e-11,7.251919591746203e-11,1.3495437688023412e-10,4.383153382359654e-11,1.0478406501920666e-10,1.9655925564570942e-10,6.399047333306988e-10,1.550926453711255e-10,1.9787334614626372e-10,2.42656039138085e-10,2.8083730239610303e-11,1.4687775685970844e-10
1.4014878041559798e-14,1.6182114494105113e-12,1.6198655194410219e-10,6.820797878287413e-11,2.0094954234493532e-10,1.3867521026326584e-10,1.5952523921631664e-10,4.022262815535677e-10,4.4732761153079455e-10,1.419626783405669e-10,2.279916219602707e-11,4.178007362590299e-10,2.2970932304453686e-09,1.664312246759604e-10,1.727580177462622e-11,6.326961694681165e-11,7.522459056410118e-10,1.0345118658808121e-10,3.8428102422256305e-08,4.2981777613645824e-12,3.247338495576321e-06,1.5967451998257903e-10,4.598924755015714e-09,2.117420084080975e-10,4.881580122406323e-10,3.9347003478629033e-10,3.3268034805453524e-10,1.3778598502983573e-10,5.202137002429296e-10,1.6097784002858598e-10,6.380261913036331e-10,7.724694672006819e-11,4.516827597452411e-10,4.4044337337770936e-10,6.530793783904406e-12,5.975225970095751e-10,7.89355205417571e-11,2.536462555409544e-10,4.2016468382214124e-10,1.2131252544888163e-10,6.138775224673279e-12
2.6721691346313636e-10,3.508872390603147e-10,2.463485950315937e-10,3.837146641269699e-11,2.961581009327826e-12,2.3588231847693163e-11,4.996634967318737e-10,3.7829674902188863e-10,2.0403360271876573e-11,4.252239166474565e-11,1.408051031682854e-10,2.6237452350910664e-11,1.1066153567040207e-10,9.581472328089421e-11,9.869222807546376e-12,1.5492410189072926e-11,3.0665586504345397e-09,2.5535856951474008e-11,2.0060188250736287e-09,8.046307859915527e-13,1.2768322330686562e-06,3.854539520250245e-11,1.4779738253487342e-09,1.880649381916714e-11,1.2493194115698058e-10,1.5761307115617768e-10,1.356609912273641e-12,4.8604371402561057e-11,1.4988822443595755e-09,1.1172006113268053e-12,4.4477733105367945e-10,3.056287619351015e-10,5.592929533734751e-10,1.653035254433097e-10,6.841845801689194e-11,5.99853421420361e-10,3.3368701590226294e-12,1.6551394170031546e-10,4.360682982217092e-10,6.941379491569139e-10,5.9749256127415256e-12
2.2034944950202688e-10,4.0691374564144944e-10,2.8381949521412207e-11,1.9469463733174969e-10,8.024995660819615e-11,4.307297260076234e-16,1.016699515897035e-10,1.6577108416632376e-10,1.362527048583584e-10,1.1199478578206657e-11,1.1415891949515194e-09,8.770778628967464e-12,1.2659977530973744e-09,1.4092879287784514e-10,1.7801461625965677e-09,6.225646914423796e-11,4.358611161635718e-10,2.145120430382939e-10,4.420030572320527e-09,7.04508576753099e-13,5.354790798957743e-07,9.314019815098153e-12,3.942276464987109e-09,2.576487566780393e-11,1.600812522114357e-12,1.8023860647128486e-14,3.2803465635577116e-10,1.2454910930901852e-10,2.431096150551276e-10,1.1396271313236695e-11,8.538943850938404e-15,2.5494186270264516e-10,8.436691453230666e-10,1.375064638925521e-10,1.4000754036150361e-10,2.3931108233222553e-10,7.032582745728521e-13,1.1374559666794476e-11,8.893236878964088e-11,5.53035786704847e-10,3.063098602416905e-11
2.0378703997871192e-11,1.125300175852422e-10,4.8798878171491286e-11,4.798479546028077e-13,3.6259949165719046e-10,1.643433902530171e-11,1.631131400822878e-10,6.842590072706108e-10,3.98153243446602e-10,2.138539086044768e-10,9.244189203199769e-10,7.575035711501654e-12,2.1695178560740617e-10,1.5344834905124657e-10,5.250518953937399e-09,2.9062032486509724e-12,5.8111318355425026e-11,5.205610179166857e-11,8.067798538627953e-09,1.0675918924971483e-11,5.530609100491539e-10,1.3525542609309362e-11,2.8178284038852588e-08,1.9686659638179427e-13,3.209838824154819e-10,1.7702842503161494e-11,1.3569693860621675e-09,5.017759048730277e-11,3.4763905149875905e-10,1.176356253003668e-11,4.814709179018311e-11,1.6528152821776633e-10,8.487807349052882e-11,1.817413357998317e-10,1.3671529169023938e-11,1.6103703059388508e-12,6.483661653090528e-11,4.6508798443722564e-11,2.7668380479358733e-10,1.0354009941082523e-10,2.132952580425949e-12
1.131862702310125e-10,9.480788241025827e-12,1.0198947971532013e-10,2.1499480256373058e-10,4.9221974532848646e-12,2.4861850531201463e-11,1.4375140847515457e-11,1.0087711280626386e-10,7.334318102755155e-10,4.4012928231957734e-12,5.14097944406286e-10,2.43233168629573e-10,2.321235153213286e-11,1.7998003525626054e-10,2.4610037602888604e-09,5.5142444313064745e-11,8.503025967798651e-10,7.057554834835859e-11,1.1634431280153205e-11,2.124685680148156e-11,3.0959010325655283e-10,6.675130850199976e-12,1.2432155468855015e-10,1.2481668202809766e-11,1.584218840069947e-09,6.361830305277731e-12,6.65343067993064e-11,2.6639749219618357e-11,1.7119215282323706e-10,4.308535125690341e-11,3.009275643386214e-11,1.2004754081323824e-10,2.327168926999614e-12,1.949004622788058e-10,1.1560153110537882e-10,2.0620612660024227e-10,1.7331289134630783e-11,1.520424769140762e-10,2.4979988409621094e-10,2.444461844876297e-10,2.1914316216695057e-10
2.032856506757052e-10,4.024663575971418e-11,1.499642698971225e-11,1.936448510981078e-10,8.400397276014289e-12,1.7942716320282604e-11,1.963809944972701e-10,1.3979517567100509e-11,1.2903312790772533e-10,7.452859396640096e-11,2.1168942405902505e-11,3.4153838251490825e-10,1.2482670330098752e-10,3.6231490436395205e-11,6.319563632206352e-10,2.58785843716738e-10,1.2388073142765777e-12,9.755713567154013e-11,2.278494073173808e-11,8.083694554888132e-11,2.9793063325804663e-08,6.840909832902594e-13,8.117785464372816e-09,9.660049358136144e-11,1.879363035647643e-10,1.5283516195697554e-10,8.68826860751384e-12,1.6465287673139943e-11,1.0190792988262482e-09,5.258612982141629e-11,3.102077283894015e-10,2.7448678259375088e-11,1.793176067584925e-12,2.72827343864513e-10,5.815551163449386e-11,1.0422091778410443e-10,1.054018182939788e-11,6.247000832050015e-11,6.099713075783194e-11,2.3436856325428785e-10,1.9703585032914452e-10
4.617112088058048e-11,2.8907650388349456e-11,1.6201859234265588e-13,2.4884887579839584e-10,3.620081007358319e-11,2.452728839767063e-10,3.893658496822711e-10,3.880797435789156e-11,1.774900578819865e-10,1.3676504595696865e-10,1.9026036498744316e-10,4.358174042079657e-10,1.0480908461376345e-09,1.2129994951031357e-10,1.2378038153219505e-11,5.2777180285982696e-11,5.334544051072361e-09,1.833536865389482e-10,2.539438757196175e-10,3.1277175790141654e-11,7.533123425323711e-08,5.1780816458272703e-11,2.469771478342347e-09,1.1771268297925633e-10,5.554974465878712e-10,1.3407691690284155e-10,2.620613493328017e-09,2.1875168138641616e-10,1.3472969870480684e-09,1.3138350953101208e-10,1.1710417082802089e-09,5.333709046843156e-14,6.706819270781914e-10,3.504137658920015e-10,2.997841855058258e-11,1.8062420425451524e-12,1.7116854255498696e-11,1.8519932348549192e-10,8.16763753767704e-11,2.7754013542972104e-10,2.917532345631782e-11
